row_idx,y,p,NCT_ID,Disease,Drug_Clean,Phase,risk_tolerance,confidence_tier,tier_threshold,safety_cytotoxic_cap,cap_reason,p_adj,cap_applied
2437,0,0.0004754638142093205,NCT01622231,rhinitis,fluticasone furoate,Phase 3,8.0,C_benign,0.5,0,,0.0004754638142093205,0
2438,0,2.6087588308530566e-05,NCT01630135,perennial allergic rhinitis,fluticasone furoate,Phase 3,8.0,C_benign,0.5,0,,2.6087588308530566e-05,0
2439,0,5.1448972968963406e-05,NCT01817790,allergic rhinitis,fluticasone propionate,Phase 3,8.0,C_benign,0.5,0,,5.1448972968963406e-05,0
2440,0,5.80041740173906e-05,NCT01857583,venous thromboembolism,fondaparinux,Phase 3,72.0,A_tox_tolerated,0.65,0,,5.80041740173906e-05,0
2441,0,0.17140917367352193,NCT01610284,Metastatic Breast Cancer,fulvestrant,Phase 3,88.0,A_tox_tolerated,0.65,0,,0.17140917367352193,0
2442,0,0.00010647474823728979,NCT01459809,Type 2 Diabetes,glimepiride,Phase 3,40.0,B_serious_chronic,0.6,0,,0.00010647474823728979,0
2444,0,0.0029172995207600695,NCT01526135,Pancreatic Adenocarcinoma (Ductal Adenocarcinoma),gemcitabine,Phase 3,95.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.0029172995207600695,1
2445,0,0.002989159590031693,NCT01631136,Maintenance Therapies in Advanced Non Small Cell Lung Cancer,gemcitabine,Phase 3,90.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.002989159590031693,1
2446,0,0.0024694454782440115,NCT01746979,Metastatic or Locally Advanced Unresectable Pancreatic Adenocarcinoma,gemcitabine,Phase 3,95.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.0024694454782440115,1
2447,0,0.0002389931432495258,NCT01585792,Diabetic Patients,glimepiride,Phase 3,40.0,B_serious_chronic,0.6,0,,0.0002389931432495258,0
2448,0,5.001740006753831e-05,NCT01644500,Type 2 Diabetes Mellitus,glimepiride,Phase 3,40.0,B_serious_chronic,0.6,0,,5.001740006753831e-05,0
2450,0,7.153305065156707e-05,NCT01536392,Vaginal Cancer,granisetron,Phase 3,82.0,A_tox_tolerated,0.65,0,,7.153305065156707e-05,0
2451,0,0.0003702375235250653,NCT01750541,Psychomotor Agitation,haloperidol,Phase 3,35.0,C_benign,0.5,0,,0.0003702375235250653,0
2452,0,3.4560490281582186e-05,NCT01538875,preeclampsia,hydralazine,Phase 3,75.0,A_tox_tolerated,0.65,0,,3.4560490281582186e-05,0
2453,0,0.007683881841688953,NCT01611090,Chronic Lymphocytic Leukemia,ibrutinib,Phase 3,70.0,A_tox_tolerated,0.65,0,,0.007683881841688953,0
2454,0,0.3905065887361983,NCT01646021,Cell Lymphoma,ibrutinib,Phase 3,85.0,A_tox_tolerated,0.65,0,,0.3905065887361983,0
2455,0,0.00014620511292962602,NCT01562717,Pain,ibuprofen,Phase 3,15.0,C_benign,0.5,0,,0.00014620511292962602,0
2456,0,0.00014620511292962602,NCT01563289,Pain,ibuprofen,Phase 3,15.0,C_benign,0.5,0,,0.00014620511292962602,0
2457,0,0.0011291312054075467,NCT01567072,Forearm Fracture,ibuprofen,Phase 3,12.0,C_benign,0.5,0,,0.0011291312054075467,0
2458,0,0.0030157932592272093,NCT01630278,Patent Ductus Arteriosus,ibuprofen,Phase 3,55.0,B_serious_chronic,0.6,0,,0.0030157932592272093,0
2459,0,0.00293528732551888,NCT02441530,Primary Dysmenorrhoea,ibuprofen,Phase 3,12.0,C_benign,0.5,0,,0.00293528732551888,0
2460,0,0.017050416570184846,NCT01539512,Previously Treated Chronic Lymphocytic Leukemia,idelalisib,Phase 3,72.0,A_tox_tolerated,0.65,0,,0.017050416570184846,0
2461,0,0.04495728115154757,NCT01569295,Previously Treated Chronic Lymphocytic Leukemia,idelalisib,Phase 3,72.0,A_tox_tolerated,0.65,0,,0.04495728115154757,0
2463,0,0.008734424493347907,NCT01614470,cystic fibrosis,ivacaftor,Phase 3,68.0,B_serious_chronic,0.6,0,,0.008734424493347907,0
2465,0,7.757208008408183e-05,NCT01465997,epilepsy,lacosamide,Phase 3,58.0,B_serious_chronic,0.6,0,,7.757208008408183e-05,0
2466,0,3.1939880779155665e-05,NCT01352715,HIV-1 infection,lamivudine,Phase 3,62.0,B_serious_chronic,0.6,0,,3.1939880779155665e-05,0
2467,0,9.812399024308215e-05,NCT01580202,chronic hepatitis B virus infection,lamivudine,Phase 3,62.0,B_serious_chronic,0.6,0,,9.812399024308215e-05,0
2469,0,0.007677578690636695,NCT01456247,Gastric Ulcers; Duodenal Ulcers,lansoprazole,Phase 3,30.0,C_benign,0.5,0,,0.007677578690636695,0
2470,0,0.0032622386807112254,NCT01727193,Myasthenia Gravis,leflunomide,Phase 3,58.0,B_serious_chronic,0.6,0,,0.0032622386807112254,0
2471,0,3.256713272970412e-05,NCT01650701,Follicular Lymphoma,lenalidomide,Phase 3,68.0,B_serious_chronic,0.6,0,,3.256713272970412e-05,0
2472,0,0.003765530793498204,NCT01510158,gout,lesinurad,Phase 3,18.0,C_benign,0.5,0,,0.003765530793498204,0
2473,0,0.0027693699714398602,NCT01510769,gout,lesinurad,Phase 3,18.0,C_benign,0.5,0,,0.0027693699714398602,0
2474,0,0.0018874442086688568,NCT01563081,rhinitis,levocetirizine,Phase 3,8.0,C_benign,0.5,0,,0.0018874442086688568,0
2475,0,5.151291317935967e-05,NCT01640535,perennial allergic rhinitis,levocetirizine,Phase 3,8.0,C_benign,0.5,0,,5.151291317935967e-05,0
2476,0,3.214853767077558e-05,NCT01401647,cardiac arrest,lidocaine,Phase 3,95.0,A_tox_tolerated,0.65,0,,3.214853767077558e-05,0
2477,0,2.894261650963989e-05,NCT01694134,Low back pain,lidocaine,Phase 3,18.0,C_benign,0.5,0,,2.894261650963989e-05,0
2478,0,0.0010104077646670637,NCT01708330,Nonviable pregnancy,lidocaine,Phase 3,40.0,B_serious_chronic,0.6,0,,0.0010104077646670637,0
2479,0,0.018694483057693338,NCT01636206,dry eye syndrome,lifitegrast,Phase 3,8.0,C_benign,0.5,0,,0.018694483057693338,0
2480,0,0.018694483057693338,NCT01743729,dry eye syndrome,lifitegrast,Phase 3,8.0,C_benign,0.5,0,,0.018694483057693338,0
2481,0,4.63471120704873e-06,NCT01835678,Type 2 Diabetes,linagliptin,Phase 3,40.0,B_serious_chronic,0.6,0,,4.63471120704873e-06,0
2482,0,0.0015048664608744598,NCT01901003,Perioperative Anxiety,lorazepam,Phase 3,8.0,C_benign,0.5,0,,0.0015048664608744598,0
2483,0,0.0015581012018703031,NCT01674530,chronic idiopathic constipation,lubiprostone,Phase 3,12.0,C_benign,0.5,0,,0.0015581012018703031,0
2484,0,0.00023072842488885558,NCT01459809,Type 2 Diabetes,metformin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.00023072842488885558,0
2485,0,0.0013854659420032961,NCT01566474,Barrett's Esophagus,melatonin,Phase 3,30.0,C_benign,0.5,0,,0.0013854659420032961,0
2486,0,0.006008888724403171,NCT01705639,Diabetes; Glucose Tolerance,melatonin,Phase 3,38.0,C_benign,0.5,0,,0.006008888724403171,0
2487,0,0.00011972975869891834,NCT02706054,Low Back Pain,meloxicam,Phase 3,18.0,C_benign,0.5,0,,0.00011972975869891834,0
2488,0,0.013510407102889635,NCT01292031,Ventilator-associated Bacterial Pneumonia,meropenem,Phase 3,82.0,A_tox_tolerated,0.65,0,,0.013510407102889635,0
2489,0,0.0002792656358296153,NCT01551394,Sepsis,meropenem,Phase 3,82.0,A_tox_tolerated,0.65,0,,0.0002792656358296153,0
2490,0,0.0017968254252161483,NCT01517412,Type 2 Diabetes Mellitus,metformin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.0017968254252161483,0
2491,0,0.006032944795388287,NCT01545388,Type 2 Diabetes Mellitus,metformin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.006032944795388287,0
2492,0,8.574752180939808e-05,NCT01624259,Type 2 Diabetes,metformin,Phase 3,40.0,B_serious_chronic,0.6,0,,8.574752180939808e-05,0
2493,0,0.0017968254252161483,NCT01648582,Type 2 Diabetes Mellitus,metformin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.0017968254252161483,0
2494,0,0.021435460262177283,NCT01702298,Type 2 Diabetes Mellitus,metformin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.021435460262177283,0
2495,0,0.002930023316438947,NCT01792830,Poor Glycemic Control,metformin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.002930023316438947,0
2496,0,6.848437224258591e-05,NCT01915550,Diabetes Mellitus,metformin,Phase 3,42.0,B_serious_chronic,0.6,0,,6.848437224258591e-05,0
2497,0,0.023171169313634894,NCT01793480,of Cancer,methadone,Phase 3,85.0,A_tox_tolerated,0.65,0,,0.023171169313634894,0
2499,0,0.0001400745322262695,NCT02222220,sialorrhea,metoclopramide,Phase 3,10.0,C_benign,0.5,0,,0.0001400745322262695,0
2500,0,0.001024519164715913,NCT01837290,hip fracture,midazolam,Phase 3,55.0,B_serious_chronic,0.6,0,,0.001024519164715913,0
2501,0,3.831635453624432e-05,NCT02058485,Hypertension,midazolam,Phase 3,40.0,B_serious_chronic,0.6,0,,3.831635453624432e-05,0
2502,0,2.3372449566923103e-05,NCT01531959,hypotension,midodrine,Phase 3,40.0,B_serious_chronic,0.6,0,,2.3372449566923103e-05,0
2504,0,0.0005921876797023767,NCT01638000,"Urologic Diseases; Urinary Bladder, Overactive; Urinary Bladder Diseases",mirabegron,Phase 3,18.0,C_benign,0.5,0,,0.0005921876797023767,0
2505,0,0.00044430946548144163,NCT01506388,Failed labor induction,misoprostol,Phase 3,30.0,C_benign,0.5,0,,0.00044430946548144163,0
2506,0,4.1508349736691684e-05,NCT01612065,infertility,misoprostol,Phase 3,10.0,C_benign,0.5,0,,4.1508349736691684e-05,0
2508,0,0.0003930536228580458,NCT02053922,postpartum hemorrhage,misoprostol,Phase 3,85.0,A_tox_tolerated,0.65,0,,0.0003930536228580458,0
2509,0,3.154407120664492e-05,NCT01372865,allergic rhinitis,mometasone furoate,Phase 3,8.0,C_benign,0.5,0,,3.154407120664492e-05,0
2510,0,3.1980025916523195e-05,NCT01673659,seasonal allergic rhinitis,mometasone furoate,Phase 3,8.0,C_benign,0.5,0,,3.1980025916523195e-05,0
2511,0,7.424171306558521e-05,NCT01658020,Chronic Obstructive Pulmonary Disease,moxifloxacin,Phase 3,60.0,B_serious_chronic,0.6,0,,7.424171306558521e-05,0
2512,0,0.0006127140570365691,NCT01756339,Community-acquired Bacterial Pneumonia,moxifloxacin,Phase 3,60.0,B_serious_chronic,0.6,0,,0.0006127140570365691,0
2514,0,3.1853463742883824e-05,NCT01648634,cardiomyopathy,nebivolol,Phase 3,75.0,A_tox_tolerated,0.65,0,,3.1853463742883824e-05,0
2515,0,3.6519949622946407e-05,NCT01702532,smoking cessation,nicotine,Phase 3,30.0,C_benign,0.5,0,,3.6519949622946407e-05,0
2516,0,0.09854185514176302,NCT01535391,Chronic Myeloid Leukemia,nilotinib,Phase 3,70.0,A_tox_tolerated,0.65,0,,0.09854185514176302,0
2517,0,0.059604107630862636,NCT01657604,Chronic Myeloid Leukemia,nilotinib,Phase 3,70.0,A_tox_tolerated,0.65,0,,0.059604107630862636,0
2518,0,0.11827783526565236,NCT01619085,Idiopathic Pulmonary Fibrosis,nintedanib,Phase 3,88.0,A_tox_tolerated,0.65,0,,0.11827783526565236,0
2519,0,0.007354767250530162,NCT01682759,Type 2 Diabetes Mellitus,omarigliptin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.007354767250530162,0
2520,0,0.01266384513081897,NCT01697592,Type 2 Diabetes Mellitus,omarigliptin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.01266384513081897,0
2521,0,0.007308043327466948,NCT01698775,Type 2 Diabetes Mellitus,omarigliptin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.007308043327466948,0
2522,0,0.007308043327466948,NCT01703221,Type 2 Diabetes Mellitus,omarigliptin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.007308043327466948,0
2523,0,0.012772768367492549,NCT01704261,Type 2 Diabetes Mellitus,omarigliptin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.012772768367492549,0
2524,0,0.012772768367492549,NCT01717313,Type 2 Diabetes Mellitus,omarigliptin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.012772768367492549,0
2525,0,0.00011943678018957321,NCT01536392,Vaginal Cancer,ondansetron,Phase 3,82.0,A_tox_tolerated,0.65,0,,0.00011943678018957321,0
2526,0,0.001487927733153116,NCT01557244,neurogenic bladder,oxybutynin,Phase 3,30.0,C_benign,0.5,0,,0.001487927733153116,0
2527,0,0.0037811924196506697,NCT01414608,Advanced Cervical Cancer,paclitaxel,Phase 3,85.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.0037811924196506697,1
2528,0,0.9791914241377127,NCT01526369,Metastatic Breast Cancer,paclitaxel,Phase 3,88.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.15,1
2529,0,0.005921533510718008,NCT01572038,Advanced Breast Cancer,paclitaxel,Phase 3,85.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.005921533510718008,1
2530,0,0.0008201773280292147,NCT01583426,Early Breast Cancer,paclitaxel,Phase 3,70.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.0008201773280292147,1
2531,0,0.03379420365803341,NCT01644890,Breast Cancer,paclitaxel,Phase 3,75.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.03379420365803341,1
2532,0,0.9937894088417598,NCT01663727,Metastatic Breast Cancer,paclitaxel,Phase 3,88.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.15,1
2533,0,0.6416828685006919,NCT01763645,Lung Cancer,paclitaxel,Phase 3,90.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.15,1
2534,0,0.9792338444240507,NCT01764022,Metastatic Breast Cancer,paclitaxel,Phase 3,88.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.15,1
2535,0,0.030123944063279607,NCT02472964,Breast Cancer,paclitaxel,Phase 3,75.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.030123944063279607,1
2536,0,0.0005601523662935395,NCT02084420,Peptic Ulcer,pantoprazole,Phase 3,35.0,C_benign,0.5,0,,0.0005601523662935395,0
2537,0,0.00020157235959759835,NCT01638013,Rheumatoid Arthritis,peficitinib,Phase 3,58.0,B_serious_chronic,0.6,0,,0.00020157235959759835,0
2538,0,0.0004632237802445538,NCT01618695,focal epilepsy,perampanel,Phase 3,58.0,B_serious_chronic,0.6,0,,0.0004632237802445538,0
2539,0,0.00015245815400232737,NCT01712789,Multiple Myeloma,pomalidomide,Phase 3,82.0,A_tox_tolerated,0.65,0,,0.00015245815400232737,0
2540,0,6.32067417481929e-05,NCT01543932,Coronary Artery Disease,prasugrel,Phase 3,65.0,B_serious_chronic,0.6,0,,6.32067417481929e-05,0
2541,0,3.977765995834963e-05,NCT01609647,Acute Coronary Syndrome,prasugrel,Phase 3,80.0,A_tox_tolerated,0.65,0,,3.977765995834963e-05,0
2542,0,0.0002494740091662581,NCT01828437,Infantile Spasms,prednisolone,Phase 3,70.0,A_tox_tolerated,0.65,0,,0.0002494740091662581,0
2544,0,8.727178970858741e-05,NCT01352715,HIV-1 infection,raltegravir,Phase 3,62.0,B_serious_chronic,0.6,0,,8.727178970858741e-05,0
2545,0,0.0006575593062096497,NCT01485978,"Renal Insufficiency, Chronic",ramipril,Phase 3,58.0,B_serious_chronic,0.6,0,,0.0006575593062096497,0
2546,0,0.0009403773487638792,NCT01494987,Type 2 Diabetes Mellitus,ranolazine,Phase 3,40.0,B_serious_chronic,0.6,0,,0.0009403773487638792,0
2548,0,0.0023569805816454005,NCT01735669,Non-cephalic Presentation; Inhalation of Nitrous Oxide; Pregnancy Complications; Complications; Cesarean Section; Fetus or Neonate Affected by External Version Before Labor,remifentanil,Phase 3,50.0,B_serious_chronic,0.6,0,,0.0023569805816454005,0
2549,0,6.56488183708629e-05,NCT01466192,hepatitis C virus infection,ribavirin,Phase 3,60.0,B_serious_chronic,0.6,0,,6.56488183708629e-05,0
2550,0,6.903811833342203e-05,NCT01498068,hepatitis C virus infection,ribavirin,Phase 3,60.0,B_serious_chronic,0.6,0,,6.903811833342203e-05,0
2551,0,6.579087451493148e-05,NCT01513941,hepatitis C virus infection,ribavirin,Phase 3,60.0,B_serious_chronic,0.6,0,,6.579087451493148e-05,0
2552,0,6.56488183708629e-05,NCT01571583,hepatitis C virus infection,ribavirin,Phase 3,60.0,B_serious_chronic,0.6,0,,6.56488183708629e-05,0
2553,0,5.471725929652335e-05,NCT01598090,hepatitis C virus infection,ribavirin,Phase 3,60.0,B_serious_chronic,0.6,0,,5.471725929652335e-05,0
2554,0,5.557731184076349e-05,NCT01674725,hepatitis C virus infection,ribavirin,Phase 3,60.0,B_serious_chronic,0.6,0,,5.557731184076349e-05,0
2555,0,5.444074889137591e-05,NCT01715415,hepatitis C virus infection,ribavirin,Phase 3,60.0,B_serious_chronic,0.6,0,,5.444074889137591e-05,0
2556,0,5.444074889137591e-05,NCT01716585,hepatitis C virus infection,ribavirin,Phase 3,60.0,B_serious_chronic,0.6,0,,5.444074889137591e-05,0
2557,0,5.444074889137591e-05,NCT01767116,hepatitis C virus infection,ribavirin,Phase 3,60.0,B_serious_chronic,0.6,0,,5.444074889137591e-05,0
2558,0,0.0006088446556408711,NCT01624675,Autistic Disorder in Children and Adolescents,risperidone,Phase 3,20.0,C_benign,0.5,0,,0.0006088446556408711,0
2559,0,0.006667855936500128,NCT01448707,Human Immunodeficiency Virus (HIV) Infections; Acquired Immunodeficiency Syndrome (AIDS) Virus,ritonavir,Phase 3,72.0,A_tox_tolerated,0.65,0,,0.006667855936500128,0
2560,0,0.003232136053697974,NCT01499953,Superficial Vein Thrombosis,rivaroxaban,Phase 3,25.0,C_benign,0.5,0,,0.003232136053697974,0
2562,0,0.004323762733800612,NCT01499849,Chemotherapy-induced Nausea and Vomiting,rolapitant,Phase 3,20.0,C_benign,0.5,0,,0.004323762733800612,0
2563,0,0.004323762733800612,NCT01500213,Chemotherapy-induced Nausea and Vomiting,rolapitant,Phase 3,20.0,C_benign,0.5,0,,0.004323762733800612,0
2564,0,0.004323762733800612,NCT01500226,Chemotherapy-induced Nausea and Vomiting,rolapitant,Phase 3,20.0,C_benign,0.5,0,,0.004323762733800612,0
2565,0,0.0013183484248055696,NCT01537042,restless legs syndrome,rotigotine,Phase 3,10.0,C_benign,0.5,0,,0.0013183484248055696,0
2567,0,8.211673946685103e-05,NCT01646255,Parkinson's Disease,rotigotine,Phase 3,55.0,B_serious_chronic,0.6,0,,8.211673946685103e-05,0
2568,0,8.211673946685103e-05,NCT01646268,Parkinson's Disease,rotigotine,Phase 3,55.0,B_serious_chronic,0.6,0,,8.211673946685103e-05,0
2569,0,0.00014623769413005808,NCT01723904,Parkinson's Disease,rotigotine,Phase 3,55.0,B_serious_chronic,0.6,0,,0.00014623769413005808,0
2570,0,6.665318506279219e-05,NCT01750190,anemia of chronic kidney disease,roxadustat,Phase 3,48.0,B_serious_chronic,0.6,0,,6.665318506279219e-05,0
2572,0,0.001450732630357772,NCT01912391,Borderline personality disorder,selegiline,Phase 3,40.0,B_serious_chronic,0.6,0,,0.001450732630357772,0
2573,0,0.1248432021631007,NCT01462266,Type 2 Diabetes Mellitus,sitagliptin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.1248432021631007,0
2575,0,0.11248444285527501,NCT01552694,Inflammation; Macrophage Infiltration; Cardiovascular Disease,sitagliptin,Phase 3,55.0,B_serious_chronic,0.6,0,,0.11248444285527501,0
2576,0,0.12478194879662727,NCT01590771,Type 2 Diabetes Mellitus,sitagliptin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.12478194879662727,0
2577,0,0.12478194879662727,NCT01590797,Type 2 Diabetes Mellitus,sitagliptin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.12478194879662727,0
2578,0,0.00010865012468471307,NCT01641640,hepatitis C virus infection,sofosbuvir,Phase 3,60.0,B_serious_chronic,0.6,0,,0.00010865012468471307,0
2579,0,3.7742748667202166e-05,NCT02670772,HIV infection,stavudine,Phase 3,62.0,B_serious_chronic,0.6,0,,3.7742748667202166e-05,0
2580,0,0.0016880266745703874,NCT01694277,Gastrointestinal Stromal Tumors,sunitinib,Phase 3,72.0,A_tox_tolerated,0.65,0,,0.0016880266745703874,0
2581,0,0.0008760435967584921,NCT01553981,"Lung Diseases, Interstitial",tadalafil,Phase 3,75.0,A_tox_tolerated,0.65,0,,0.0008760435967584921,0
2582,0,0.002784049310650071,NCT01638247,Breast Cancer,tamoxifen,Phase 3,75.0,A_tox_tolerated,0.65,0,,0.002784049310650071,0
2584,0,0.009135068208779504,NCT01595581,osteoarthritis,testosterone,Phase 3,20.0,C_benign,0.5,0,,0.009135068208779504,0
2585,0,0.016184104507071983,NCT01543321,tardive dyskinesia,tetrabenazine,Phase 3,20.0,C_benign,0.5,0,,0.016184104507071983,0
2586,0,0.0012802901672002737,NCT01511471,Platelet Reactivity,ticagrelor,Phase 3,55.0,B_serious_chronic,0.6,0,,0.0012802901672002737,0
2587,0,4.0247640086647256e-05,NCT01543932,Coronary Artery Disease,ticagrelor,Phase 3,65.0,B_serious_chronic,0.6,0,,4.0247640086647256e-05,0
2589,0,7.91619756145518e-05,NCT01533922,COPD,tiotropium,Phase 3,60.0,B_serious_chronic,0.6,0,,7.91619756145518e-05,0
2590,0,7.91619756145518e-05,NCT01533935,COPD,tiotropium,Phase 3,60.0,B_serious_chronic,0.6,0,,7.91619756145518e-05,0
2591,0,7.135485121312961e-05,NCT01574651,Chronic Obstructive Pulmonary Disease,tiotropium,Phase 3,60.0,B_serious_chronic,0.6,0,,7.135485121312961e-05,0
2592,0,7.256109980523162e-05,NCT01610037,Chronic Obstructive Pulmonary Disease,tiotropium,Phase 3,60.0,B_serious_chronic,0.6,0,,7.256109980523162e-05,0
2593,0,6.98314247241139e-05,NCT01613326,Chronic Obstructive Pulmonary Disease,tiotropium,Phase 3,60.0,B_serious_chronic,0.6,0,,6.98314247241139e-05,0
2594,0,0.00015757007102076636,NCT01694771,chronic obstructive pulmonary disease,tiotropium,Phase 3,60.0,B_serious_chronic,0.6,0,,0.00015757007102076636,0
2595,0,0.00015757007102076636,NCT01696058,chronic obstructive pulmonary disease,tiotropium,Phase 3,60.0,B_serious_chronic,0.6,0,,0.00015757007102076636,0
2596,0,0.012248052470291006,NCT01618448,Cardiac-induced Edema,tolvaptan,Phase 3,55.0,B_serious_chronic,0.6,0,,0.012248052470291006,0
2598,0,0.012314789729449946,NCT01651156,Cardiac Edema,tolvaptan,Phase 3,55.0,B_serious_chronic,0.6,0,,0.012314789729449946,0
2599,0,0.006835489281918948,NCT01692678,liposarcoma or leiomyosarcoma,trabectedin,Phase 3,90.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.006835489281918948,1
2601,0,0.007565413493329282,NCT01889979,Pain During Labour,tramadol,Phase 3,15.0,C_benign,0.5,0,,0.007565413493329282,0
2602,0,0.0006182613700141062,NCT01584648,mutant Melanoma,trametinib,Phase 3,90.0,A_tox_tolerated,0.65,0,,0.0006182613700141062,0
2603,0,0.0006768124756387762,NCT01597908,Cutaneous Melanoma,trametinib,Phase 3,80.0,A_tox_tolerated,0.65,0,,0.0006768124756387762,0
2605,0,0.00016861581277370554,NCT01594671,Blood Loss,tranexamic acid,Phase 3,40.0,B_serious_chronic,0.6,0,,0.00016861581277370554,0
2606,0,0.00017375650864175925,NCT02684851,Acetabular Fractures,tranexamic acid,Phase 3,25.0,C_benign,0.5,0,,0.00017375650864175925,0
2607,0,4.12145286199034e-05,NCT02086929,Major Depression,trazodone,Phase 3,42.0,B_serious_chronic,0.6,0,,4.12145286199034e-05,0
2608,0,0.0018801419190999404,NCT01597505,Clostridium Difficile Infection,vancomycin,Phase 3,55.0,B_serious_chronic,0.6,0,,0.0018801419190999404,0
2609,0,0.001992216155315907,NCT01598311,Clostridium Difficile Infection,vancomycin,Phase 3,55.0,B_serious_chronic,0.6,0,,0.001992216155315907,0
2610,0,0.00033882893264748566,NCT01509547,nicotine dependence,varenicline,Phase 3,30.0,C_benign,0.5,0,,0.00033882893264748566,0
2611,0,2.6500166171307512e-05,NCT01694732,Chronic Obstructive Pulmonary Disease,varenicline,Phase 3,60.0,B_serious_chronic,0.6,0,,2.6500166171307512e-05,0
2612,0,8.993774392683516e-05,NCT01710137,nicotine dependence,varenicline,Phase 3,30.0,C_benign,0.5,0,,8.993774392683516e-05,0
2613,0,0.01019860582475188,NCT01667419,Mutant Melanoma,vemurafenib,Phase 3,82.0,A_tox_tolerated,0.65,0,,0.01019860582475188,0
2614,0,0.0003441855399509393,NCT01557712,Major Depressive Disorder,venlafaxine,Phase 3,42.0,B_serious_chronic,0.6,0,,0.0003441855399509393,0
2615,0,0.00020524232356301762,NCT01691885,chronic obstructive pulmonary disease,vilanterol,Phase 3,60.0,B_serious_chronic,0.6,0,,0.00020524232356301762,0
2616,0,0.03804143151452464,NCT01629966,generalized anxiety disorder,vilazodone,Phase 3,18.0,C_benign,0.5,0,,0.03804143151452464,0
2617,0,0.03804143151452464,NCT02015546,major depressive disorder,vilazodone,Phase 3,45.0,B_serious_chronic,0.6,0,,0.03804143151452464,0
2618,0,0.054108169174584705,NCT01582230,Type 2 Diabetes Mellitus,vildagliptin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.054108169174584705,0
2619,0,0.009845841244076383,NCT01728805,Cutaneous T-Cell Lymphoma,vorinostat,Phase 3,70.0,A_tox_tolerated,0.65,0,,0.009845841244076383,0
2620,0,0.00029525827355576605,NCT01516814,Pulmonary Embolism,warfarin,Phase 3,78.0,A_tox_tolerated,0.65,0,,0.00029525827355576605,0
2621,0,0.0002234216722785844,NCT01516840,Deep Vein Thrombosis,warfarin,Phase 3,55.0,B_serious_chronic,0.6,0,,0.0002234216722785844,0
2622,0,6.8174630201894e-05,NCT01352715,HIV-1 infection,zidovudine,Phase 3,62.0,B_serious_chronic,0.6,0,,6.8174630201894e-05,0
2623,0,0.014480620789524992,NCT01523587,Lung Cancer,afatinib,Phase 3,90.0,A_tox_tolerated,0.65,0,,0.014480620789524992,0
2624,0,0.06838302129479354,NCT01808313,vascular disease,ambrisentan,Phase 3,55.0,B_serious_chronic,0.6,0,,0.06838302129479354,0
2625,0,0.01989345217848106,NCT01401647,cardiac arrest,amiodarone,Phase 3,95.0,A_tox_tolerated,0.65,0,,0.01989345217848106,0
2626,0,8.023491535134845e-05,NCT01395992,bipolar I disorder,asenapine,Phase 3,52.0,B_serious_chronic,0.6,0,,8.023491535134845e-05,0
2627,0,3.358890723023717e-05,NCT01265550,gastroesophageal reflux disease,baclofen,Phase 3,15.0,C_benign,0.5,0,,3.358890723023717e-05,0
2628,0,2.8703250263322394e-05,NCT01743651,Multiple Sclerosis,baclofen,Phase 3,60.0,B_serious_chronic,0.6,0,,2.8703250263322394e-05,0
2630,0,3.223606214611362e-05,NCT02179268,Bone Mineral Density Quantitative Trait Locus 7,citalopram,Phase 3,15.0,C_benign,0.5,0,,3.223606214611362e-05,0
2631,0,0.049268142830590875,NCT01655706,Depression,escitalopram,Phase 3,40.0,B_serious_chronic,0.6,0,,0.049268142830590875,0
2632,0,0.0011290133454688997,NCT01628731,fluid overload,furosemide,Phase 3,55.0,B_serious_chronic,0.6,0,,0.0011290133454688997,0
