row_idx,y,p,NCT_ID,Disease,Drug_Clean,Phase,risk_tolerance,confidence_tier,tier_threshold,p_adj
2431,0,0.011284285364051749,NCT01730053,Hypercholesterolemia,ezetimibe,Phase 3,38.0,C_benign,0.5,0.011284285364051749
2432,0,0.18574455210672902,NCT01281007,genital herpes,famciclovir,Phase 3,12.0,C_benign,0.5,0.18574455210672902
2433,0,0.18565544561128183,NCT01327144,Herpes Zoster,famciclovir,Phase 3,22.0,C_benign,0.5,0.18565544561128183
2434,0,0.0065468178390016615,NCT01497262,Multiple Sclerosis,fingolimod,Phase 3,60.0,B_serious_chronic,0.6,0.0065468178390016615
2435,0,0.39682170907844305,NCT01625182,chronic inflammatory demyelinating polyradiculoneuropathy,fingolimod,Phase 3,55.0,B_serious_chronic,0.6,0.39682170907844305
2436,0,0.003662646690362048,NCT01691885,chronic obstructive pulmonary disease,fluticasone furoate,Phase 3,60.0,B_serious_chronic,0.6,0.003662646690362048
2437,0,0.00387261357614217,NCT01622231,rhinitis,fluticasone furoate,Phase 3,8.0,C_benign,0.5,0.00387261357614217
2438,0,0.0037947590257426888,NCT01630135,perennial allergic rhinitis,fluticasone furoate,Phase 3,8.0,C_benign,0.5,0.0037947590257426888
2439,0,0.5466606346355302,NCT01817790,allergic rhinitis,fluticasone propionate,Phase 3,8.0,C_benign,0.5,0.5466606346355302
2440,0,0.006688103871921913,NCT01857583,venous thromboembolism,fondaparinux,Phase 3,72.0,A_tox_tolerated,0.65,0.006688103871921913
2441,0,0.9983227074414902,NCT01610284,Metastatic Breast Cancer,fulvestrant,Phase 3,88.0,A_tox_tolerated,0.65,0.9983227074414902
2442,0,0.004256064333360121,NCT01459809,Type 2 Diabetes,glimepiride,Phase 3,40.0,B_serious_chronic,0.6,0.004256064333360121
2444,0,0.17254146228160583,NCT01526135,Pancreatic Adenocarcinoma (Ductal Adenocarcinoma),gemcitabine,Phase 3,95.0,A_tox_tolerated,0.65,0.17254146228160583
2445,0,0.17260490697607117,NCT01631136,Maintenance Therapies in Advanced Non Small Cell Lung Cancer,gemcitabine,Phase 3,90.0,A_tox_tolerated,0.65,0.17260490697607117
2446,0,0.17194638426870307,NCT01746979,Metastatic or Locally Advanced Unresectable Pancreatic Adenocarcinoma,gemcitabine,Phase 3,95.0,A_tox_tolerated,0.65,0.17194638426870307
2447,0,0.1878165859806177,NCT01585792,Diabetic Patients,glimepiride,Phase 3,40.0,B_serious_chronic,0.6,0.1878165859806177
2448,0,0.03752620438831929,NCT01644500,Type 2 Diabetes Mellitus,glimepiride,Phase 3,40.0,B_serious_chronic,0.6,0.03752620438831929
2450,0,0.003912170589358244,NCT01536392,Vaginal Cancer,granisetron,Phase 3,82.0,A_tox_tolerated,0.65,0.003912170589358244
2451,0,0.17748627169784642,NCT01750541,Psychomotor Agitation,haloperidol,Phase 3,35.0,C_benign,0.5,0.17748627169784642
2452,0,0.005162730824407857,NCT01538875,preeclampsia,hydralazine,Phase 3,75.0,A_tox_tolerated,0.65,0.005162730824407857
2453,0,0.03693529301686491,NCT01611090,Chronic Lymphocytic Leukemia,ibrutinib,Phase 3,70.0,A_tox_tolerated,0.65,0.03693529301686491
2454,0,0.9999999237132933,NCT01646021,Cell Lymphoma,ibrutinib,Phase 3,85.0,A_tox_tolerated,0.65,0.9999999237132933
2455,0,0.003396843053808163,NCT01562717,Pain,ibuprofen,Phase 3,15.0,C_benign,0.5,0.003396843053808163
2456,0,0.003396843053808163,NCT01563289,Pain,ibuprofen,Phase 3,15.0,C_benign,0.5,0.003396843053808163
2457,0,0.13010844885949926,NCT01567072,Forearm Fracture,ibuprofen,Phase 3,12.0,C_benign,0.5,0.13010844885949926
2458,0,0.13588063461511785,NCT01630278,Patent Ductus Arteriosus,ibuprofen,Phase 3,55.0,B_serious_chronic,0.6,0.13588063461511785
2459,0,0.13274962596263035,NCT02441530,Primary Dysmenorrhoea,ibuprofen,Phase 3,12.0,C_benign,0.5,0.13274962596263035
2460,0,0.6709399165226002,NCT01539512,Previously Treated Chronic Lymphocytic Leukemia,idelalisib,Phase 3,72.0,A_tox_tolerated,0.65,0.6709399165226002
2461,0,0.6757465097358637,NCT01569295,Previously Treated Chronic Lymphocytic Leukemia,idelalisib,Phase 3,72.0,A_tox_tolerated,0.65,0.6757465097358637
2463,0,0.3675494443048956,NCT01614470,cystic fibrosis,ivacaftor,Phase 3,68.0,B_serious_chronic,0.6,0.3675494443048956
2465,0,0.0037230055648681095,NCT01465997,epilepsy,lacosamide,Phase 3,58.0,B_serious_chronic,0.6,0.0037230055648681095
2466,0,0.007231536712924691,NCT01352715,HIV-1 infection,lamivudine,Phase 3,62.0,B_serious_chronic,0.6,0.007231536712924691
2467,0,0.5199626145934634,NCT01580202,chronic hepatitis B virus infection,lamivudine,Phase 3,62.0,B_serious_chronic,0.6,0.5199626145934634
2469,0,0.6185224135610243,NCT01456247,Gastric Ulcers; Duodenal Ulcers,lansoprazole,Phase 3,30.0,C_benign,0.5,0.6185224135610243
2470,0,0.0014219145990205019,NCT01727193,Myasthenia Gravis,leflunomide,Phase 3,58.0,B_serious_chronic,0.6,0.0014219145990205019
2471,0,0.02204436220151882,NCT01650701,Follicular Lymphoma,lenalidomide,Phase 3,68.0,B_serious_chronic,0.6,0.02204436220151882
2472,0,0.0039252627650039115,NCT01510158,gout,lesinurad,Phase 3,18.0,C_benign,0.5,0.0039252627650039115
2473,0,0.004401165120734451,NCT01510769,gout,lesinurad,Phase 3,18.0,C_benign,0.5,0.004401165120734451
2474,0,0.0046882760020872105,NCT01563081,rhinitis,levocetirizine,Phase 3,8.0,C_benign,0.5,0.0046882760020872105
2475,0,0.004397695616040332,NCT01640535,perennial allergic rhinitis,levocetirizine,Phase 3,8.0,C_benign,0.5,0.004397695616040332
2476,0,0.006733752944291594,NCT01401647,cardiac arrest,lidocaine,Phase 3,95.0,A_tox_tolerated,0.65,0.006733752944291594
2477,0,0.005664129686058827,NCT01694134,Low back pain,lidocaine,Phase 3,18.0,C_benign,0.5,0.005664129686058827
2478,0,0.33471881374168183,NCT01708330,Nonviable pregnancy,lidocaine,Phase 3,40.0,B_serious_chronic,0.6,0.33471881374168183
2479,0,0.7530705757870894,NCT01636206,dry eye syndrome,lifitegrast,Phase 3,8.0,C_benign,0.5,0.7530705757870894
2480,0,0.7531152540072062,NCT01743729,dry eye syndrome,lifitegrast,Phase 3,8.0,C_benign,0.5,0.7531152540072062
2481,0,0.0060325280769008005,NCT01835678,Type 2 Diabetes,linagliptin,Phase 3,40.0,B_serious_chronic,0.6,0.0060325280769008005
2482,0,0.37921225468712205,NCT01901003,Perioperative Anxiety,lorazepam,Phase 3,8.0,C_benign,0.5,0.37921225468712205
2483,0,0.1196466487971762,NCT01674530,chronic idiopathic constipation,lubiprostone,Phase 3,12.0,C_benign,0.5,0.1196466487971762
2484,0,0.11967478150119622,NCT01459809,Type 2 Diabetes,metformin,Phase 3,40.0,B_serious_chronic,0.6,0.11967478150119622
2485,0,0.22681615064699664,NCT01566474,Barrett's Esophagus,melatonin,Phase 3,30.0,C_benign,0.5,0.22681615064699664
2486,0,0.24707063761065456,NCT01705639,Diabetes; Glucose Tolerance,melatonin,Phase 3,38.0,C_benign,0.5,0.24707063761065456
2487,0,0.005301600391859562,NCT02706054,Low Back Pain,meloxicam,Phase 3,18.0,C_benign,0.5,0.005301600391859562
2488,0,0.563937299159921,NCT01292031,Ventilator-associated Bacterial Pneumonia,meropenem,Phase 3,82.0,A_tox_tolerated,0.65,0.563937299159921
2489,0,0.1005818219926721,NCT01551394,Sepsis,meropenem,Phase 3,82.0,A_tox_tolerated,0.65,0.1005818219926721
2490,0,0.46792252012461955,NCT01517412,Type 2 Diabetes Mellitus,metformin,Phase 3,40.0,B_serious_chronic,0.6,0.46792252012461955
2491,0,0.47372839386142457,NCT01545388,Type 2 Diabetes Mellitus,metformin,Phase 3,40.0,B_serious_chronic,0.6,0.47372839386142457
2492,0,0.11916676489776556,NCT01624259,Type 2 Diabetes,metformin,Phase 3,40.0,B_serious_chronic,0.6,0.11916676489776556
2493,0,0.4686826825582334,NCT01648582,Type 2 Diabetes Mellitus,metformin,Phase 3,40.0,B_serious_chronic,0.6,0.4686826825582334
2494,0,0.48318924176863226,NCT01702298,Type 2 Diabetes Mellitus,metformin,Phase 3,40.0,B_serious_chronic,0.6,0.48318924176863226
2495,0,0.6332722083545657,NCT01792830,Poor Glycemic Control,metformin,Phase 3,40.0,B_serious_chronic,0.6,0.6332722083545657
2496,0,0.004660977228968499,NCT01915550,Diabetes Mellitus,metformin,Phase 3,42.0,B_serious_chronic,0.6,0.004660977228968499
2497,0,0.2103896908034811,NCT01793480,of Cancer,methadone,Phase 3,85.0,A_tox_tolerated,0.65,0.2103896908034811
2499,0,0.14459279415126175,NCT02222220,sialorrhea,metoclopramide,Phase 3,10.0,C_benign,0.5,0.14459279415126175
2500,0,0.21843835694245922,NCT01837290,hip fracture,midazolam,Phase 3,55.0,B_serious_chronic,0.6,0.21843835694245922
2501,0,0.011302353363962325,NCT02058485,Hypertension,midazolam,Phase 3,40.0,B_serious_chronic,0.6,0.011302353363962325
2502,0,0.0032593256509187095,NCT01531959,hypotension,midodrine,Phase 3,40.0,B_serious_chronic,0.6,0.0032593256509187095
2504,0,0.4420047703093399,NCT01638000,"Urologic Diseases; Urinary Bladder, Overactive; Urinary Bladder Diseases",mirabegron,Phase 3,18.0,C_benign,0.5,0.4420047703093399
2505,0,0.38936108261814256,NCT01506388,Failed labor induction,misoprostol,Phase 3,30.0,C_benign,0.5,0.38936108261814256
2506,0,0.004066524230928103,NCT01612065,infertility,misoprostol,Phase 3,10.0,C_benign,0.5,0.004066524230928103
2508,0,0.38896150490991993,NCT02053922,postpartum hemorrhage,misoprostol,Phase 3,85.0,A_tox_tolerated,0.65,0.38896150490991993
2509,0,0.012467224760772133,NCT01372865,allergic rhinitis,mometasone furoate,Phase 3,8.0,C_benign,0.5,0.012467224760772133
2510,0,0.012373401010753704,NCT01673659,seasonal allergic rhinitis,mometasone furoate,Phase 3,8.0,C_benign,0.5,0.012373401010753704
2511,0,0.15069352497085947,NCT01658020,Chronic Obstructive Pulmonary Disease,moxifloxacin,Phase 3,60.0,B_serious_chronic,0.6,0.15069352497085947
2512,0,0.7203899453315745,NCT01756339,Community-acquired Bacterial Pneumonia,moxifloxacin,Phase 3,60.0,B_serious_chronic,0.6,0.7203899453315745
2514,0,0.1287945706444696,NCT01648634,cardiomyopathy,nebivolol,Phase 3,75.0,A_tox_tolerated,0.65,0.1287945706444696
2515,0,0.004296448168013556,NCT01702532,smoking cessation,nicotine,Phase 3,30.0,C_benign,0.5,0.004296448168013556
2516,0,0.40677947572382867,NCT01535391,Chronic Myeloid Leukemia,nilotinib,Phase 3,70.0,A_tox_tolerated,0.65,0.40677947572382867
2517,0,0.3559025874185392,NCT01657604,Chronic Myeloid Leukemia,nilotinib,Phase 3,70.0,A_tox_tolerated,0.65,0.3559025874185392
2518,0,0.3669053674990506,NCT01619085,Idiopathic Pulmonary Fibrosis,nintedanib,Phase 3,88.0,A_tox_tolerated,0.65,0.3669053674990506
2519,0,0.015251351709157635,NCT01682759,Type 2 Diabetes Mellitus,omarigliptin,Phase 3,40.0,B_serious_chronic,0.6,0.015251351709157635
2520,0,0.017122461162985037,NCT01697592,Type 2 Diabetes Mellitus,omarigliptin,Phase 3,40.0,B_serious_chronic,0.6,0.017122461162985037
2521,0,0.015108083000076466,NCT01698775,Type 2 Diabetes Mellitus,omarigliptin,Phase 3,40.0,B_serious_chronic,0.6,0.015108083000076466
2522,0,0.015212499385192979,NCT01703221,Type 2 Diabetes Mellitus,omarigliptin,Phase 3,40.0,B_serious_chronic,0.6,0.015212499385192979
2523,0,0.015405318767249154,NCT01704261,Type 2 Diabetes Mellitus,omarigliptin,Phase 3,40.0,B_serious_chronic,0.6,0.015405318767249154
2524,0,0.015391187653172777,NCT01717313,Type 2 Diabetes Mellitus,omarigliptin,Phase 3,40.0,B_serious_chronic,0.6,0.015391187653172777
2525,0,0.007127688544213817,NCT01536392,Vaginal Cancer,ondansetron,Phase 3,82.0,A_tox_tolerated,0.65,0.007127688544213817
2526,0,0.2885080409604598,NCT01557244,neurogenic bladder,oxybutynin,Phase 3,30.0,C_benign,0.5,0.2885080409604598
2527,0,0.0768798330815695,NCT01414608,Advanced Cervical Cancer,paclitaxel,Phase 3,85.0,A_tox_tolerated,0.65,0.0768798330815695
2528,0,0.9999999943116127,NCT01526369,Metastatic Breast Cancer,paclitaxel,Phase 3,88.0,A_tox_tolerated,0.65,0.9999999943116127
2529,0,0.04674497109570321,NCT01572038,Advanced Breast Cancer,paclitaxel,Phase 3,85.0,A_tox_tolerated,0.65,0.04674497109570321
2530,0,0.07703699850153875,NCT01583426,Early Breast Cancer,paclitaxel,Phase 3,70.0,A_tox_tolerated,0.65,0.07703699850153875
2531,0,0.7738804345096064,NCT01644890,Breast Cancer,paclitaxel,Phase 3,75.0,A_tox_tolerated,0.65,0.7738804345096064
2532,0,0.9999999945339157,NCT01663727,Metastatic Breast Cancer,paclitaxel,Phase 3,88.0,A_tox_tolerated,0.65,0.9999999945339157
2533,0,0.8615169675523902,NCT01763645,Lung Cancer,paclitaxel,Phase 3,90.0,A_tox_tolerated,0.65,0.8615169675523902
2534,0,0.9999999942708161,NCT01764022,Metastatic Breast Cancer,paclitaxel,Phase 3,88.0,A_tox_tolerated,0.65,0.9999999942708161
2535,0,0.7739618500303437,NCT02472964,Breast Cancer,paclitaxel,Phase 3,75.0,A_tox_tolerated,0.65,0.7739618500303437
2536,0,0.37303011630651817,NCT02084420,Peptic Ulcer,pantoprazole,Phase 3,35.0,C_benign,0.5,0.37303011630651817
2537,0,0.014095602732893609,NCT01638013,Rheumatoid Arthritis,peficitinib,Phase 3,58.0,B_serious_chronic,0.6,0.014095602732893609
2538,0,0.1310287361001594,NCT01618695,focal epilepsy,perampanel,Phase 3,58.0,B_serious_chronic,0.6,0.1310287361001594
2539,0,0.011881469936717659,NCT01712789,Multiple Myeloma,pomalidomide,Phase 3,82.0,A_tox_tolerated,0.65,0.011881469936717659
2540,0,0.006495380350288138,NCT01543932,Coronary Artery Disease,prasugrel,Phase 3,65.0,B_serious_chronic,0.6,0.006495380350288138
2541,0,0.006979190343183239,NCT01609647,Acute Coronary Syndrome,prasugrel,Phase 3,80.0,A_tox_tolerated,0.65,0.006979190343183239
2542,0,0.32018869091335567,NCT01828437,Infantile Spasms,prednisolone,Phase 3,70.0,A_tox_tolerated,0.65,0.32018869091335567
2544,0,0.010432378069645786,NCT01352715,HIV-1 infection,raltegravir,Phase 3,62.0,B_serious_chronic,0.6,0.010432378069645786
2545,0,0.6264358822742133,NCT01485978,"Renal Insufficiency, Chronic",ramipril,Phase 3,58.0,B_serious_chronic,0.6,0.6264358822742133
2546,0,0.008738003274376016,NCT01494987,Type 2 Diabetes Mellitus,ranolazine,Phase 3,40.0,B_serious_chronic,0.6,0.008738003274376016
2548,0,0.4640353871224476,NCT01735669,Non-cephalic Presentation; Inhalation of Nitrous Oxide; Pregnancy Complications; Complications; Cesarean Section; Fetus or Neonate Affected by External Version Before Labor,remifentanil,Phase 3,50.0,B_serious_chronic,0.6,0.4640353871224476
2549,0,0.010795775657782735,NCT01466192,hepatitis C virus infection,ribavirin,Phase 3,60.0,B_serious_chronic,0.6,0.010795775657782735
2550,0,0.010797167780597828,NCT01498068,hepatitis C virus infection,ribavirin,Phase 3,60.0,B_serious_chronic,0.6,0.010797167780597828
2551,0,0.010803060608985593,NCT01513941,hepatitis C virus infection,ribavirin,Phase 3,60.0,B_serious_chronic,0.6,0.010803060608985593
2552,0,0.010798972365230596,NCT01571583,hepatitis C virus infection,ribavirin,Phase 3,60.0,B_serious_chronic,0.6,0.010798972365230596
2553,0,0.010846414978751984,NCT01598090,hepatitis C virus infection,ribavirin,Phase 3,60.0,B_serious_chronic,0.6,0.010846414978751984
2554,0,0.010796766183354034,NCT01674725,hepatitis C virus infection,ribavirin,Phase 3,60.0,B_serious_chronic,0.6,0.010796766183354034
2555,0,0.010835062988667299,NCT01715415,hepatitis C virus infection,ribavirin,Phase 3,60.0,B_serious_chronic,0.6,0.010835062988667299
2556,0,0.010835062988667299,NCT01716585,hepatitis C virus infection,ribavirin,Phase 3,60.0,B_serious_chronic,0.6,0.010835062988667299
2557,0,0.01083523398119619,NCT01767116,hepatitis C virus infection,ribavirin,Phase 3,60.0,B_serious_chronic,0.6,0.01083523398119619
2558,0,0.41381563720186343,NCT01624675,Autistic Disorder in Children and Adolescents,risperidone,Phase 3,20.0,C_benign,0.5,0.41381563720186343
2559,0,0.45514948717715703,NCT01448707,Human Immunodeficiency Virus (HIV) Infections; Acquired Immunodeficiency Syndrome (AIDS) Virus,ritonavir,Phase 3,72.0,A_tox_tolerated,0.65,0.45514948717715703
2560,0,0.308533156451457,NCT01499953,Superficial Vein Thrombosis,rivaroxaban,Phase 3,25.0,C_benign,0.5,0.308533156451457
2562,0,0.4034581935833629,NCT01499849,Chemotherapy-induced Nausea and Vomiting,rolapitant,Phase 3,20.0,C_benign,0.5,0.4034581935833629
2563,0,0.4034581935833629,NCT01500213,Chemotherapy-induced Nausea and Vomiting,rolapitant,Phase 3,20.0,C_benign,0.5,0.4034581935833629
2564,0,0.40333360725000167,NCT01500226,Chemotherapy-induced Nausea and Vomiting,rolapitant,Phase 3,20.0,C_benign,0.5,0.40333360725000167
2565,0,0.13025497128327473,NCT01537042,restless legs syndrome,rotigotine,Phase 3,10.0,C_benign,0.5,0.13025497128327473
2567,0,0.0032192233605190523,NCT01646255,Parkinson's Disease,rotigotine,Phase 3,55.0,B_serious_chronic,0.6,0.0032192233605190523
2568,0,0.0032190648411806857,NCT01646268,Parkinson's Disease,rotigotine,Phase 3,55.0,B_serious_chronic,0.6,0.0032190648411806857
2569,0,0.003193606543086247,NCT01723904,Parkinson's Disease,rotigotine,Phase 3,55.0,B_serious_chronic,0.6,0.003193606543086247
2570,0,0.014176166608097862,NCT01750190,anemia of chronic kidney disease,roxadustat,Phase 3,48.0,B_serious_chronic,0.6,0.014176166608097862
2572,0,0.47805246017790015,NCT01912391,Borderline personality disorder,selegiline,Phase 3,40.0,B_serious_chronic,0.6,0.47805246017790015
2573,0,0.4029314912180283,NCT01462266,Type 2 Diabetes Mellitus,sitagliptin,Phase 3,40.0,B_serious_chronic,0.6,0.4029314912180283
2575,0,0.7200402044259657,NCT01552694,Inflammation; Macrophage Infiltration; Cardiovascular Disease,sitagliptin,Phase 3,55.0,B_serious_chronic,0.6,0.7200402044259657
2576,0,0.4040940736922436,NCT01590771,Type 2 Diabetes Mellitus,sitagliptin,Phase 3,40.0,B_serious_chronic,0.6,0.4040940736922436
2577,0,0.40366954112324366,NCT01590797,Type 2 Diabetes Mellitus,sitagliptin,Phase 3,40.0,B_serious_chronic,0.6,0.40366954112324366
2578,0,0.013274972386142747,NCT01641640,hepatitis C virus infection,sofosbuvir,Phase 3,60.0,B_serious_chronic,0.6,0.013274972386142747
2579,0,0.005710353491357667,NCT02670772,HIV infection,stavudine,Phase 3,62.0,B_serious_chronic,0.6,0.005710353491357667
2580,0,0.384965656255423,NCT01694277,Gastrointestinal Stromal Tumors,sunitinib,Phase 3,72.0,A_tox_tolerated,0.65,0.384965656255423
2581,0,0.14979283710645336,NCT01553981,"Lung Diseases, Interstitial",tadalafil,Phase 3,75.0,A_tox_tolerated,0.65,0.14979283710645336
2582,0,0.2914622217143106,NCT01638247,Breast Cancer,tamoxifen,Phase 3,75.0,A_tox_tolerated,0.65,0.2914622217143106
2584,0,0.46540170305634465,NCT01595581,osteoarthritis,testosterone,Phase 3,20.0,C_benign,0.5,0.46540170305634465
2585,0,0.37756625491050955,NCT01543321,tardive dyskinesia,tetrabenazine,Phase 3,20.0,C_benign,0.5,0.37756625491050955
2586,0,0.1907186598156363,NCT01511471,Platelet Reactivity,ticagrelor,Phase 3,55.0,B_serious_chronic,0.6,0.1907186598156363
2587,0,0.011705127223455469,NCT01543932,Coronary Artery Disease,ticagrelor,Phase 3,65.0,B_serious_chronic,0.6,0.011705127223455469
2589,0,0.1639468033750247,NCT01533922,COPD,tiotropium,Phase 3,60.0,B_serious_chronic,0.6,0.1639468033750247
2590,0,0.1639468033750247,NCT01533935,COPD,tiotropium,Phase 3,60.0,B_serious_chronic,0.6,0.1639468033750247
2591,0,0.16393143038352648,NCT01574651,Chronic Obstructive Pulmonary Disease,tiotropium,Phase 3,60.0,B_serious_chronic,0.6,0.16393143038352648
2592,0,0.16393166736259418,NCT01610037,Chronic Obstructive Pulmonary Disease,tiotropium,Phase 3,60.0,B_serious_chronic,0.6,0.16393166736259418
2593,0,0.16393654441443345,NCT01613326,Chronic Obstructive Pulmonary Disease,tiotropium,Phase 3,60.0,B_serious_chronic,0.6,0.16393654441443345
2594,0,0.16399139880023525,NCT01694771,chronic obstructive pulmonary disease,tiotropium,Phase 3,60.0,B_serious_chronic,0.6,0.16399139880023525
2595,0,0.16399139880023525,NCT01696058,chronic obstructive pulmonary disease,tiotropium,Phase 3,60.0,B_serious_chronic,0.6,0.16399139880023525
2596,0,0.567298362449679,NCT01618448,Cardiac-induced Edema,tolvaptan,Phase 3,55.0,B_serious_chronic,0.6,0.567298362449679
2598,0,0.5679303759188981,NCT01651156,Cardiac Edema,tolvaptan,Phase 3,55.0,B_serious_chronic,0.6,0.5679303759188981
2599,0,0.15562806233577137,NCT01692678,liposarcoma or leiomyosarcoma,trabectedin,Phase 3,90.0,A_tox_tolerated,0.65,0.15562806233577137
2601,0,0.3321961718481597,NCT01889979,Pain During Labour,tramadol,Phase 3,15.0,C_benign,0.5,0.3321961718481597
2602,0,0.6535726387038654,NCT01584648,mutant Melanoma,trametinib,Phase 3,90.0,A_tox_tolerated,0.65,0.6535726387038654
2603,0,0.6547438531124813,NCT01597908,Cutaneous Melanoma,trametinib,Phase 3,80.0,A_tox_tolerated,0.65,0.6547438531124813
2605,0,0.224639432064654,NCT01594671,Blood Loss,tranexamic acid,Phase 3,40.0,B_serious_chronic,0.6,0.224639432064654
2606,0,0.22496295920755652,NCT02684851,Acetabular Fractures,tranexamic acid,Phase 3,25.0,C_benign,0.5,0.22496295920755652
2607,0,0.008833733913025133,NCT02086929,Major Depression,trazodone,Phase 3,42.0,B_serious_chronic,0.6,0.008833733913025133
2608,0,0.46520605434080836,NCT01597505,Clostridium Difficile Infection,vancomycin,Phase 3,55.0,B_serious_chronic,0.6,0.46520605434080836
2609,0,0.4672207603151103,NCT01598311,Clostridium Difficile Infection,vancomycin,Phase 3,55.0,B_serious_chronic,0.6,0.4672207603151103
2610,0,0.8829348292687778,NCT01509547,nicotine dependence,varenicline,Phase 3,30.0,C_benign,0.5,0.8829348292687778
2611,0,0.009580658380757945,NCT01694732,Chronic Obstructive Pulmonary Disease,varenicline,Phase 3,60.0,B_serious_chronic,0.6,0.009580658380757945
2612,0,0.8826855656426419,NCT01710137,nicotine dependence,varenicline,Phase 3,30.0,C_benign,0.5,0.8826855656426419
2613,0,0.6547208301906515,NCT01667419,Mutant Melanoma,vemurafenib,Phase 3,82.0,A_tox_tolerated,0.65,0.6547208301906515
2614,0,0.0364152794710453,NCT01557712,Major Depressive Disorder,venlafaxine,Phase 3,42.0,B_serious_chronic,0.6,0.0364152794710453
2615,0,0.007291942868068624,NCT01691885,chronic obstructive pulmonary disease,vilanterol,Phase 3,60.0,B_serious_chronic,0.6,0.007291942868068624
2616,0,0.3380913738876048,NCT01629966,generalized anxiety disorder,vilazodone,Phase 3,18.0,C_benign,0.5,0.3380913738876048
2617,0,0.3376392761270684,NCT02015546,major depressive disorder,vilazodone,Phase 3,45.0,B_serious_chronic,0.6,0.3376392761270684
2618,0,0.1852665285098049,NCT01582230,Type 2 Diabetes Mellitus,vildagliptin,Phase 3,40.0,B_serious_chronic,0.6,0.1852665285098049
2619,0,0.603020713006017,NCT01728805,Cutaneous T-Cell Lymphoma,vorinostat,Phase 3,70.0,A_tox_tolerated,0.65,0.603020713006017
2620,0,0.09706147235832505,NCT01516814,Pulmonary Embolism,warfarin,Phase 3,78.0,A_tox_tolerated,0.65,0.09706147235832505
2621,0,0.09705525054598374,NCT01516840,Deep Vein Thrombosis,warfarin,Phase 3,55.0,B_serious_chronic,0.6,0.09705525054598374
2622,0,0.0061127967338872715,NCT01352715,HIV-1 infection,zidovudine,Phase 3,62.0,B_serious_chronic,0.6,0.0061127967338872715
2623,0,0.7009758402425146,NCT01523587,Lung Cancer,afatinib,Phase 3,90.0,A_tox_tolerated,0.65,0.7009758402425146
2624,0,0.3830972341766589,NCT01808313,vascular disease,ambrisentan,Phase 3,55.0,B_serious_chronic,0.6,0.3830972341766589
2625,0,0.23417767437633188,NCT01401647,cardiac arrest,amiodarone,Phase 3,95.0,A_tox_tolerated,0.65,0.23417767437633188
2626,0,0.008390434240147049,NCT01395992,bipolar I disorder,asenapine,Phase 3,52.0,B_serious_chronic,0.6,0.008390434240147049
2627,0,0.0034062391292459804,NCT01265550,gastroesophageal reflux disease,baclofen,Phase 3,15.0,C_benign,0.5,0.0034062391292459804
2628,0,0.0029465687888277302,NCT01743651,Multiple Sclerosis,baclofen,Phase 3,60.0,B_serious_chronic,0.6,0.0029465687888277302
2630,0,0.0023494531979225243,NCT02179268,Bone Mineral Density Quantitative Trait Locus 7,citalopram,Phase 3,15.0,C_benign,0.5,0.0023494531979225243
2631,0,0.20254041217754343,NCT01655706,Depression,escitalopram,Phase 3,40.0,B_serious_chronic,0.6,0.20254041217754343
2632,0,0.2741935847440442,NCT01628731,fluid overload,furosemide,Phase 3,55.0,B_serious_chronic,0.6,0.2741935847440442
2633,0,0.03620451437052408,NCT01578707,Chronic Lymphocytic Leukemia,ibrutinib,Phase 3,70.0,A_tox_tolerated,0.65,0.03620451437052408
2634,0,0.001873816153068719,NCT01556776,Chronic Lymphocytic Leukemia,lenalidomide,Phase 3,70.0,A_tox_tolerated,0.65,0.001873816153068719
2635,0,0.004045190879297356,NCT01508702,gout,lesinurad,Phase 3,18.0,C_benign,0.5,0.004045190879297356
2636,0,0.003894945872279054,NCT01650246,gout,lesinurad,Phase 3,18.0,C_benign,0.5,0.003894945872279054
2637,0,0.6694672010081816,NCT01606787,renal cell carcinoma,mannitol,Phase 3,85.0,A_tox_tolerated,0.65,0.6694672010081816
2638,0,0.12609836509130032,NCT01541215,Type 2 Diabetes,metformin,Phase 3,40.0,B_serious_chronic,0.6,0.12609836509130032
2639,0,0.0032358675990815876,NCT01587989,Rheumatoid Arthritis,methotrexate,Phase 3,58.0,B_serious_chronic,0.6,0.0032358675990815876
2640,0,0.0020358832754032276,NCT01541605,mania,methylphenidate,Phase 3,45.0,B_serious_chronic,0.6,0.0020358832754032276
2641,0,0.002641316495585233,NCT01559727,Heart Failure,prednisone,Phase 3,80.0,A_tox_tolerated,0.65,0.002641316495585233
2642,0,0.9691945665997117,NCT01578655,Prostate Cancer,prednisone,Phase 3,72.0,A_tox_tolerated,0.65,0.9691945665997117
2643,0,0.023071415276062247,NCT01556165,Parkinson's Disease,rasagiline,Phase 3,55.0,B_serious_chronic,0.6,0.023071415276062247
2645,0,0.00803557808240194,NCT02179268,Bone Mineral Density Quantitative Trait Locus 7,sertraline,Phase 3,15.0,C_benign,0.5,0.00803557808240194
2646,0,0.1639468033750247,NCT01559116,Chronic Obstructive Pulmonary Disease,tiotropium,Phase 3,60.0,B_serious_chronic,0.6,0.1639468033750247
2647,0,0.09292910113400239,NCT01458951,Ulcerative Colitis,tofacitinib,Phase 3,58.0,B_serious_chronic,0.6,0.09292910113400239
2648,0,0.09292910113400239,NCT01465763,Ulcerative Colitis,tofacitinib,Phase 3,58.0,B_serious_chronic,0.6,0.09292910113400239
