row_idx,y,p,NCT_ID,Disease,Drug_Clean,Phase,endpoint_physiology_score,disease_is_oncology,is_combination,is_surrogate_pass,is_onc_cytotoxic_mono,efficacy_surgical_pass,surgical_reason,is_offmech,effect_size_uncertainty,confidence_tier,p_cap,p_adj,floor_applied,cap_applied
2703,0,0.5739029540913264,NCT01248585,Bone Metastases,dexamethasone,Phase 3,0,0,0,0,0,0,,0,15,reliable,0.5739029540913264,0.5739029540913264,0,0
2704,0,0.456241260933934,NCT01297010,Vomiting Postoperative,dexamethasone,Phase 3,0,0,0,0,0,0,,0,75,low_confidence,0.456241260933934,0.456241260933934,0,0
2705,0,0.08567062868686245,NCT01339260,Chemotherapy-Induced Nausea and Vomiting,dexamethasone,Phase 3,0,0,0,0,0,0,,0,75,low_confidence,0.08567062868686245,0.08567062868686245,0,0
2706,0,0.11018595674484995,NCT01363479,Chemotherapy-Induced Nausea and Vomiting,dexamethasone,Phase 3,0,0,0,0,0,0,,0,75,low_confidence,0.11018595674484995,0.11018595674484995,0,0
2707,0,0.044952705608827234,NCT01376297,Chemotherapy-Induced Nausea and Vomiting,dexamethasone,Phase 3,0,0,0,0,0,0,,0,75,low_confidence,0.044952705608827234,0.044952705608827234,0,0
2708,1,0.44843607423270504,NCT01391793,Children With Febrile Urinary Tract Infection,dexamethasone,Phase 3,0,0,0,0,0,0,,0,20,reliable,0.44843607423270504,0.44843607423270504,0,0
2709,0,0.40818391804434845,NCT01408082,Blepharitis,dexamethasone,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.40818391804434845,0.40818391804434845,0,0
2710,0,0.2518412101105022,NCT01456611,Osteo Arthritis of the Knee,diclofenac,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.2518412101105022,0.2518412101105022,0,0
2711,0,0.006429866054875727,NCT01461369,Osteoarthritis,diclofenac,Phase 3,0,0,0,0,0,0,,0,80,low_confidence,0.006429866054875727,0.006429866054875727,0,0
2712,0,0.5323307298012112,NCT01264939,Chronic Idiopathic Urticaria,diphenhydramine,Phase 3,0,0,0,0,0,0,,0,52,low_confidence,0.5323307298012112,0.5323307298012112,0,0
2714,0,0.47932445468686424,NCT01179672,"Diabetic Neuropathy, Painful",duloxetine,Phase 3,0,0,0,0,0,0,,0,19,reliable,0.47932445468686424,0.47932445468686424,0,0
2715,0,0.5386371496720556,NCT01226511,"Anxiety Neuroses; Anxiety States, Neurotic; Neuroses, Anxiety",duloxetine,Phase 3,0,0,0,0,0,0,,0,78,low_confidence,0.5386371496720556,0.5386371496720556,0,0
2716,1,0.9896532943305116,NCT01237587,Fibromyalgia,duloxetine,Phase 3,0,0,0,0,0,0,,0,90,low_confidence,0.9896532943305116,0.9896532943305116,0,0
2719,0,0.0006719489065683428,NCT01470144,pulmonary arterial hypertension,epoprostenol,Phase 3,0,0,0,0,0,0,,0,45,low_confidence,0.0006719489065683428,0.0006719489065683428,0,0
2720,0,0.12764032900070837,NCT01454934,Lung Cancer,eribulin,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,22,reliable,0.12764032900070837,0.12764032900070837,0,1
2722,0,0.34368830243228377,NCT01370525,Heartburn,esomeprazole,Phase 3,0,0,0,0,0,0,,0,81,low_confidence,0.34368830243228377,0.34368830243228377,0,0
2723,0,0.3588948199668265,NCT01370538,Heartburn,esomeprazole,Phase 3,0,0,0,0,0,0,,0,81,low_confidence,0.3588948199668265,0.3588948199668265,0,0
2724,0,0.011067625697149508,NCT01100164,insomnia,eszopiclone,Phase 3,0,0,1,1,0,1,endpoint_surrogate_pass,0,82,low_confidence,0.011067625697149508,0.011067625697149508,0,1
2725,0,0.04248553606888752,NCT01450761,Lung Cancer,etoposide,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,22,reliable,0.04248553606888752,0.04248553606888752,0,1
2726,0,0.4248137413598962,NCT01229774,Coxarthrosis; Arthroplasties Hip Replacement; Perioperative Blood Loss,etoricoxib,Phase 3,0,0,1,0,0,0,,0,22,reliable,0.4248137413598962,0.4248137413598962,0,0
2727,0,0.1549999587848538,NCT01462370,Dysmenorrhea,etoricoxib,Phase 3,0,0,1,0,0,0,,0,44,reliable,0.1549999587848538,0.1549999587848538,0,0
2728,0,0.0029558888986113414,NCT01408186,Upper Gastrointestinal Bleeding,famotidine,Phase 3,0,0,1,0,0,0,,0,22,reliable,0.0029558888986113414,0.0029558888986113414,0,0
2729,0,0.013203962418445316,NCT01270659,Pain,fentanyl,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,88,low_confidence,0.013203962418445316,0.013203962418445316,0,1
2731,0,0.000904356507641365,NCT01304706,diabetic macular edema,fluocinolone acetonide,Phase 3,0,0,0,0,0,0,,0,19,reliable,0.000904356507641365,0.000904356507641365,0,0
2732,0,0.5031823606462846,NCT01407432,male infertility,folic acid,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.5031823606462846,0.5031823606462846,0,0
2733,1,0.3176961094438726,NCT01300351,Advanced Breast Cancer,fulvestrant,Phase 3,0,1,0,0,0,0,,0,15,reliable,0.3176961094438726,0.3176961094438726,0,0
2734,0,0.0138049594763076,NCT01116583,"Pain, Postoperative",gabapentin,Phase 3,0,0,0,0,0,0,,0,81,low_confidence,0.0138049594763076,0.0138049594763076,0,0
2735,0,0.23266872285987333,NCT02120703,Intervertebral Disc Prolapse,gabapentin,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.23266872285987333,0.23266872285987333,0,0
2736,0,0.17983489112876094,NCT01404260,Lung Cancer,gefitinib,Phase 3,0,1,0,0,0,0,,0,22,reliable,0.17983489112876094,0.17983489112876094,0,0
2737,0,0.04119761775543441,NCT01360853,Metastatic Pancreatic Cancer,gemcitabine,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,15,reliable,0.04119761775543441,0.04119761775543441,0,1
2738,0,0.03484457333170175,NCT01211522,Delirium; Impaired Cognition; Long Term Psychologic Disorders,haloperidol,Phase 3,0,0,1,0,0,0,,0,18,reliable,0.03484457333170175,0.03484457333170175,0,0
2739,0,0.5652553503106257,NCT01353313,"Infant, Newborn; Infant, Small for Gestational Age; Infant, Very Low Birth Weight; Infant, Premature; Bronchopulmonary Dysplasia",hydrocortisone,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.5652553503106257,0.5652553503106257,0,0
2740,0,0.3430393348885395,NCT02266589,Septic Shock; Sepsis,hydrocortisone,Phase 3,0,0,0,0,0,0,,0,20,reliable,0.3430393348885395,0.3430393348885395,0,0
2741,1,0.6804649515490078,NCT01601028,Autoimmune Diseases; Sjogren's Syndrome; Dry Eye,hydroxychloroquine,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.6804649515490078,0.6804649515490078,0,0
2742,0,0.7004815215220874,NCT01259856,High Risk Polycythemia Vera; High Risk Essential Thrombocythemia,hydroxyurea,Phase 3,0,0,0,0,0,0,,0,18,reliable,0.7004815215220874,0.7004815215220874,0,0
2743,0,0.11138129858495767,NCT01462370,Dysmenorrhea,ibuprofen,Phase 3,0,0,1,0,0,0,,0,44,reliable,0.11138129858495767,0.11138129858495767,0,0
2744,0,0.5429638749967134,NCT01303406,Friedreich ataxia,idebenone,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.5429638749967134,0.5429638749967134,0,0
2745,0,0.25941734207033795,NCT01291511,schizophrenia,iloperidone,Phase 3,0,0,0,0,0,0,,0,70,low_confidence,0.25941734207033795,0.25941734207033795,0,0
2746,0,0.2424053728151831,NCT01392469,Pulmonary Arterial Hypertension,imatinib,Phase 3,0,0,1,0,0,0,,0,45,low_confidence,0.2424053728151831,0.2424053728151831,0,0
2747,0,0.00482839014171998,NCT01511289,Chronic Myeloid Leukemia,imatinib,Phase 3,0,1,0,0,0,0,,0,18,reliable,0.00482839014171998,0.00482839014171998,0,0
2748,0,0.0018675971538158844,NCT01232894,chronic obstructive pulmonary disease,indacaterol,Phase 3,0,0,0,0,0,0,,0,50,low_confidence,0.0018675971538158844,0.0018675971538158844,0,0
2749,0,0.2603054786560703,NCT01442987,Hypertension; Hyperlipidemia,irbesartan,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,18,reliable,0.15,0.15,0,1
2751,0,0.210083059071704,NCT01474590,Acne,isotretinoin,Phase 3,0,0,0,0,0,0,,0,52,low_confidence,0.210083059071704,0.210083059071704,0,0
2753,0,0.5118738923931285,NCT01387139,Procedural Sedation and Analgesia,ketamine,Phase 3,0,0,0,0,0,0,,0,81,low_confidence,0.5118738923931285,0.5118738923931285,0,0
2754,0,0.003991103276516831,NCT01983020,Postoperative Pain,ketamine,Phase 3,0,0,1,0,0,0,,0,81,low_confidence,0.003991103276516831,0.003991103276516831,0,0
2755,0,0.07395782672125563,NCT01243177,epilepsy,lacosamide,Phase 3,0,0,0,0,0,0,,0,48,low_confidence,0.07395782672125563,0.07395782672125563,0,0
2756,0,0.007480360850768012,NCT01484977,epilepsy,lacosamide,Phase 3,0,0,0,0,0,0,,0,48,low_confidence,0.007480360850768012,0.007480360850768012,0,0
2757,0,0.003286190947634375,NCT01452711,Gastric Ulcer,lansoprazole,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.003286190947634375,0.003286190947634375,0,0
2758,0,0.1948316612052896,NCT01452724,Duodenal Ulcer,lansoprazole,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.1948316612052896,0.1948316612052896,0,0
2759,0,0.26680968977900044,NCT01452750,Gastric Ulcers; Duodenal Ulcers,lansoprazole,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.26680968977900044,0.26680968977900044,0,0
2760,0,0.26680968977900044,NCT01452763,Gastric Ulcers; Duodenal Ulcers,lansoprazole,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.26680968977900044,0.26680968977900044,0,0
2761,0,0.08663298137667505,NCT01456260,Gastric Ulcers; Duodenal Ulcers,lansoprazole,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.08663298137667505,0.08663298137667505,0,0
2762,0,0.2325817006636468,NCT01459367,Erosive Esophagitis,lansoprazole,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.2325817006636468,0.2325817006636468,0,0
2763,1,0.5273914203460354,NCT01476787,Untreated Patients With Follicular Lymphoma,lenalidomide,Phase 3,0,1,0,0,0,0,,0,18,reliable,0.5273914203460354,0.5273914203460354,0,0
2764,0,0.4211082008769451,NCT01321554,Thyroid Cancer,lenvatinib,Phase 3,0,1,0,0,0,0,,0,15,reliable,0.4211082008769451,0.4211082008769451,0,0
2765,0,0.0015873334580874393,NCT01493531,gout,lesinurad,Phase 3,0,0,1,0,0,0,,0,44,reliable,0.0015873334580874393,0.0015873334580874393,0,0
2766,0,0.14626813004711675,NCT01494506,Metastatic Pancreatic Cancer,leucovorin,Phase 3,0,1,0,0,0,0,,0,15,reliable,0.14626813004711675,0.14626813004711675,0,0
2767,0,0.2512734878182052,NCT01292837,Epilepsy; Generalized Tonic-clonic Seizures,levetiracetam,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.2512734878182052,0.2512734878182052,0,0
2768,0,0.14932842203059432,NCT01398956,Epilepsy; Generalized Tonic-clonic Seizures,levetiracetam,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.14932842203059432,0.14932842203059432,0,0
2769,0,0.04091195814811659,NCT01458431,pain,levobupivacaine,Phase 3,0,0,0,0,0,0,,0,88,low_confidence,0.04091195814811659,0.04091195814811659,0,0
2770,0,0.356331796272838,NCT01227655,Parkinson's Disease,levodopa,Phase 3,0,0,0,0,0,0,,0,58,low_confidence,0.356331796272838,0.356331796272838,0,0
2772,0,0.013520982262897819,NCT01983020,Postoperative Pain,lidocaine,Phase 3,0,0,1,0,0,0,,0,81,low_confidence,0.013520982262897819,0.013520982262897819,0,0
2773,0,0.1991190609526367,NCT01421498,dry eye syndrome,lifitegrast,Phase 3,0,0,0,0,0,0,,0,49,low_confidence,0.1991190609526367,0.1991190609526367,0,0
2775,0,0.8915318391046607,NCT01051219,Nonalcoholic Steatohepatitis,losartan,Phase 3,0,0,0,0,0,0,,0,29,reliable,0.8915318391046607,0.8915318391046607,0,0
2776,0,0.001264081892498646,NCT01307046,Hypertension,losartan,Phase 3,0,0,0,0,0,0,,0,25,reliable,0.001264081892498646,0.001264081892498646,0,0
2777,0,0.0009294764031019274,NCT01302691,Hypertension,losartan,Phase 3,0,0,0,0,0,0,,0,25,reliable,0.0009294764031019274,0.0009294764031019274,0,0
2778,0,0.2871762421462207,NCT01324284,colorectal carcinoma,lubiprostone,Phase 3,0,1,0,0,0,0,,0,15,reliable,0.2871762421462207,0.2871762421462207,0,0
2779,0,0.0027582221575359342,NCT01372423,chronic idiopathic constipation,lubiprostone,Phase 3,0,0,0,0,0,0,,0,75,low_confidence,0.0027582221575359342,0.0027582221575359342,0,0
2780,0,0.23139743254086076,NCT01147289,Lumbar Sciatic Pain,meloxicam,Phase 3,0,0,0,0,0,0,,0,81,low_confidence,0.23139743254086076,0.23139743254086076,0,0
2781,0,0.019957910638371212,NCT01413178,Multiple Myeloma,melphalan,Phase 3,0,1,0,0,0,0,,0,24,reliable,0.019957910638371212,0.019957910638371212,0,0
2782,0,0.6206754395082419,NCT01877837,Sickle Cell Disease,melphalan,Phase 3,0,0,0,0,0,0,,0,32,reliable,0.6206754395082419,0.6206754395082419,0,0
2783,0,0.15229431179175168,NCT01411176,gastric cancer,menthol,Phase 3,0,1,0,0,0,0,,0,22,reliable,0.15229431179175168,0.15229431179175168,0,0
2784,0,0.10800319594428509,NCT01411189,gastric cancer,menthol,Phase 3,0,1,0,0,0,0,,0,22,reliable,0.10800319594428509,0.10800319594428509,0,0
2786,1,0.0601224395695081,NCT01334125,Diabetes,metformin,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,25,reliable,0.0601224395695081,0.0601224395695081,0,1
2787,1,0.014960070290886907,NCT01353391,Type 2 Diabetes,metformin,Phase 3,0,0,0,0,0,0,,0,25,reliable,0.014960070290886907,0.014960070290886907,0,0
2788,0,0.0013735862014389024,NCT01368081,Type 2 Diabetes Mellitus,metformin,Phase 3,0,0,0,0,0,0,,0,25,reliable,0.0013735862014389024,0.0013735862014389024,0,0
2789,0,0.005679635295495876,NCT01370707,Type 2 Diabetes Mellitus,metformin,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,25,reliable,0.005679635295495876,0.005679635295495876,0,1
2790,0,0.007553704479667393,NCT01381900,Type 2 Diabetes Mellitus,metformin,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,25,reliable,0.007553704479667393,0.007553704479667393,0,1
2791,0,0.5851363719796095,NCT01483560,Type 1 Diabetes,metformin,Phase 3,0,0,0,0,0,0,,0,25,reliable,0.5851363719796095,0.5851363719796095,0,0
2792,0,0.681852371143423,NCT01487993,Obesity; Insulin Resistance,metformin,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,37,reliable,0.15,0.15,0,1
2793,0,0.06790728684065449,NCT01760447,Type 2 Diabetes Mellitus,metformin,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,25,reliable,0.06790728684065449,0.06790728684065449,0,1
2794,0,0.014074658283618396,NCT03086005,Polycystic Ovary Syndrome,metformin,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.014074658283618396,0.014074658283618396,0,0
2795,0,0.12331744309136616,NCT01984099,Hydatidiform Mole,methotrexate,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.12331744309136616,0.12331744309136616,0,0
2796,0,0.01691802166994967,NCT01420159,pain,methoxyflurane,Phase 3,0,0,0,0,0,0,,0,88,low_confidence,0.01691802166994967,0.01691802166994967,0,0
2799,1,0.48270272334359615,NCT01375920,Depression,metyrapone,Phase 3,0,0,0,0,0,0,,0,90,low_confidence,0.48270272334359615,0.48270272334359615,0,0
2800,0,0.6482108066972818,NCT02336477,non-dystrophic myotonia,mexiletine,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.6482108066972818,0.6482108066972818,0,0
2801,0,0.04935621368210875,NCT01436279,cervical ripening,mifepristone,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.04935621368210875,0.04935621368210875,0,0
2802,0,0.8953958032829238,NCT01403662,Depression,minocycline,Phase 3,0,0,0,0,0,0,,0,90,low_confidence,0.8953958032829238,0.8953958032829238,0,0
2803,0,0.773256364216018,NCT01429272,Depression,minocycline,Phase 3,0,0,0,0,0,0,,0,90,low_confidence,0.773256364216018,0.773256364216018,0,0
2806,0,0.20636535681547366,NCT01342549,Alcohol Use Disorder,naltrexone,Phase 3,0,0,0,0,0,0,,0,59,low_confidence,0.20636535681547366,0.20636535681547366,0,0
2807,0,0.008956433969762177,NCT01254188,Chronic Myeloid Leukemia,nilotinib,Phase 3,0,1,0,0,0,0,,0,18,reliable,0.008956433969762177,0.008956433969762177,0,0
2808,0,0.022983148272128905,NCT01275196,Chronic Myeloid Leukemia,nilotinib,Phase 3,0,1,1,0,0,0,,0,18,reliable,0.022983148272128905,0.022983148272128905,0,0
2809,0,0.4525493205034016,NCT01257672,Gastroenteritis; Vomiting; Acute Gastroenteritis,ondansetron,Phase 3,0,0,0,0,0,0,,0,75,low_confidence,0.4525493205034016,0.4525493205034016,0,0
2810,0,0.6484636356831823,NCT01362530,Chemotherapy Induced Nausea and Vomiting,ondansetron,Phase 3,0,0,0,0,0,0,,0,75,low_confidence,0.6484636356831823,0.6484636356831823,0,0
2811,0,0.07192925369347934,NCT01395901,Postoperative Nausea and Vomiting,ondansetron,Phase 3,0,0,0,0,0,0,,0,75,low_confidence,0.07192925369347934,0.07192925369347934,0,0
2812,0,0.12272575143896831,NCT01442376,Chemotherapy-Induced Nausea and Vomiting,ondansetron,Phase 3,0,0,0,0,0,0,,0,75,low_confidence,0.12272575143896831,0.12272575143896831,0,0
2814,0,0.17802534707440548,NCT01716624,neurogenic bladder,oxybutynin,Phase 3,0,0,0,0,0,0,,0,54,low_confidence,0.17802534707440548,0.17802534707440548,0,0
2815,0,0.024189052461576828,NCT01196390,Esophageal Cancer,paclitaxel,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,15,reliable,0.024189052461576828,0.024189052461576828,0,1
2816,0,0.482630999666008,NCT01248403,Gastric Carcinoma,paclitaxel,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,15,reliable,0.15,0.15,0,1
2817,0,0.1576787962069551,NCT01275677,Breast Cancer,paclitaxel,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,22,reliable,0.15,0.15,0,1
2818,0,0.27716659700484303,NCT01285609,Lung Cancer,paclitaxel,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,22,reliable,0.15,0.15,0,1
2819,0,0.3617957566647304,NCT01358877,Primary Breast Cancer,paclitaxel,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,15,reliable,0.15,0.15,0,1
2820,0,0.447957816130497,NCT01364012,Lung Cancer,paclitaxel,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,22,reliable,0.15,0.15,0,1
2821,0,0.2703434297002648,NCT01462890,Ovarian Cancer,paclitaxel,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,22,reliable,0.15,0.15,0,1
2822,0,0.3559668845200856,NCT04031703,Triple Negative Breast Cancer,paclitaxel,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,15,reliable,0.15,0.15,0,1
2823,0,0.19117498465668642,NCT01662310,schizophrenia,paliperidone,Phase 3,0,0,0,0,0,0,,0,70,low_confidence,0.19117498465668642,0.19117498465668642,0,0
2824,0,0.25773014747610595,NCT01351415,Lung Cancer,pemetrexed,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,22,reliable,0.15,0.15,0,1
2826,0,0.680818329451176,NCT01393743,generalized tonic-clonic seizures,perampanel,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.680818329451176,0.680818329451176,0,0
2827,0,0.4297870895544992,NCT01413958,seasonal allergic rhinitis,phenylephrine,Phase 3,0,0,1,0,0,0,,0,54,low_confidence,0.4297870895544992,0.4297870895544992,0,0
2828,0,0.002248472479037046,NCT01366209,Idiopathic Pulmonary Fibrosis,pirfenidone,Phase 3,0,0,0,0,0,0,,0,40,reliable,0.002248472479037046,0.002248472479037046,0,0
2829,0,0.0014264787320473521,NCT01146834,Multiple Myeloma,plerixafor,Phase 3,0,1,0,0,0,0,,0,24,reliable,0.0014264787320473521,0.0014264787320473521,0,0
2830,0,0.05785483541714962,NCT01304472,Coronary Artery Disease (CAD),prasugrel,Phase 3,0,0,1,1,0,1,endpoint_surrogate_pass,0,22,reliable,0.05785483541714962,0.05785483541714962,0,1
2831,0,0.5142923270168076,NCT01327534,Myocardial Infarction; STEMI,prasugrel,Phase 3,0,0,1,1,0,1,endpoint_surrogate_pass,0,22,reliable,0.15,0.15,0,1
2832,0,0.8474166135042479,NCT01338909,Myocardial Infarction,prasugrel,Phase 3,0,0,1,1,0,1,endpoint_surrogate_pass,0,22,reliable,0.15,0.15,0,1
2833,0,0.01689784150845204,NCT01272635,Asthma; Wheezing,prednisolone,Phase 3,0,0,1,0,0,0,,0,42,reliable,0.01689784150845204,0.01689784150845204,0,0
2834,0,0.23803061511956342,NCT01308567,Prostate Cancer,prednisone,Phase 3,0,1,0,0,0,0,,0,22,reliable,0.23803061511956342,0.23803061511956342,0,0
2836,1,0.05011663155670169,NCT01320722,obesity,probenecid,Phase 3,0,0,1,0,0,0,,0,37,reliable,0.05011663155670169,0.05011663155670169,0,0
2837,0,0.22231995756692716,NCT01349010,hyperlipidemia,probucol,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.22231995756692716,0.22231995756692716,0,0
2838,0,0.0031816524417113056,NCT01408186,Upper Gastrointestinal Bleeding,rabeprazole,Phase 3,0,0,1,0,0,0,,0,22,reliable,0.0031816524417113056,0.0031816524417113056,0,0
2839,0,0.8232949374773785,NCT01573637,schizophrenia,raloxifene,Phase 3,0,0,0,0,0,0,,0,70,low_confidence,0.8232949374773785,0.8232949374773785,0,0
2841,1,0.7372164874065675,NCT01215253,Ischemic Cardiomyopathy; Nonischemic Cardiomyopathy; Heart Failure,ranolazine,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.7372164874065675,0.7372164874065675,0,0
2842,1,0.6789694342493476,NCT01442038,Coronary Artery Disease; Angina Pectoris,ranolazine,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.6789694342493476,0.6789694342493476,0,0
2843,0,0.019767606193731732,NCT01472185,Type 2 Diabetes Mellitus,ranolazine,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,25,reliable,0.019767606193731732,0.019767606193731732,0,1
2844,0,0.43599350253041314,NCT01736891,Parkinson's Disease,rasagiline,Phase 3,0,0,0,0,0,0,,0,58,low_confidence,0.43599350253041314,0.43599350253041314,0,0
2850,0,0.09323105628657723,NCT00170209,Latent Tuberculosis Infection,rifampin,Phase 3,0,0,1,0,0,0,,0,20,reliable,0.09323105628657723,0.09323105628657723,0,0
2852,0,0.36258088329606497,NCT01295372,Schizophrenia,risperidone,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,70,low_confidence,0.15,0.15,0,1
2855,0,0.1272261033297929,NCT01313494,Chronic Obstructive Pulmonary Disease,roflumilast,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,50,low_confidence,0.1272261033297929,0.1272261033297929,0,1
2856,0,0.030159311027753256,NCT01405053,Lennox-Gastaut syndrome,rufinamide,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.030159311027753256,0.030159311027753256,0,0
2857,0,0.3768326332472551,NCT01285271,coronary artery bypass,sevoflurane,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.3768326332472551,0.3768326332472551,0,0
2858,1,0.5750342254054587,NCT00994903,Intestinal Neoplasm; Perioperative Care,simvastatin,Phase 3,0,1,0,0,0,0,,0,15,reliable,0.5750342254054587,0.5750342254054587,0,0
2859,0,0.7528231714982299,NCT01266434,Asthma,simvastatin,Phase 3,0,0,0,0,0,0,,0,50,low_confidence,0.7528231714982299,0.7528231714982299,0,0
2860,0,0.1689672399267647,NCT01334229,Type 2 Diabetes,sitagliptin,Phase 3,0,0,0,0,0,0,,0,25,reliable,0.1689672399267647,0.1689672399267647,0,0
2862,0,0.0028914075691264043,NCT01462812,migraine,sumatriptan,Phase 3,0,0,0,0,0,0,,0,78,low_confidence,0.0028914075691264043,0.0028914075691264043,0,0
2863,1,0.6206750212740031,NCT01444651,Cardiovascular Disease; Insulin Resistance; Glucose Intolerance; Obesity,tadalafil,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,37,reliable,0.15,0.15,0,1
2864,0,0.8565225227960876,NCT01460342,Benign Prostatic Hyperplasia,tadalafil,Phase 3,0,0,0,0,0,0,,0,54,low_confidence,0.8565225227960876,0.8565225227960876,0,0
2865,0,0.12839522511643642,NCT02995772,Breast Cancer,tamoxifen,Phase 3,0,1,0,0,0,0,,0,22,reliable,0.12839522511643642,0.12839522511643642,0,0
2866,0,0.09144767534976919,NCT01433107,tinea pedis,terbinafine,Phase 3,0,0,0,0,0,0,,0,52,low_confidence,0.09144767534976919,0.09144767534976919,0,0
2867,0,0.07878743929366194,NCT01446042,male hypogonadism,testosterone,Phase 3,0,0,0,0,0,0,,0,29,reliable,0.07878743929366194,0.07878743929366194,0,0
2868,0,0.0004384297449282172,NCT02101359,cataract,tetracaine,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.0004384297449282172,0.0004384297449282172,0,0
2869,0,0.29742898009088564,NCT01294462,Acute Coronary Syndrome; Percutaneous Coronary Intervention,ticagrelor,Phase 3,0,0,1,0,0,0,,0,22,reliable,0.29742898009088564,0.29742898009088564,0,0
2870,0,0.15152544774999188,NCT01360437,Coronary Artery Disease; Acute Coronary Syndrome,ticagrelor,Phase 3,0,0,1,1,0,1,endpoint_surrogate_pass,0,22,reliable,0.15,0.15,0,1
2871,0,0.29719624103542025,NCT01285492,Chronic Obstructive Pulmonary Disease,tiotropium,Phase 3,0,0,0,0,0,0,,0,50,low_confidence,0.29719624103542025,0.29719624103542025,0,0
2872,0,0.11034446827153696,NCT01290874,asthma,tiotropium,Phase 3,1,0,1,0,0,0,,0,50,low_confidence,0.11034446827153696,0.11034446827153696,0,0
2873,0,0.10512380606527823,NCT01395888,COPD,tiotropium,Phase 3,0,0,0,0,0,0,,0,50,low_confidence,0.10512380606527823,0.10512380606527823,0,0
2874,0,0.10765391702060634,NCT01462929,Chronic Obstructive Pulmonary Disease,tiotropium,Phase 3,1,0,0,0,0,0,,0,50,low_confidence,0.10765391702060634,0.10765391702060634,0,0
2875,0,0.48431660518524244,NCT01490125,Chronic Obstructive Pulmonary Disease,tiotropium,Phase 3,0,0,0,0,0,0,,0,50,low_confidence,0.48431660518524244,0.48431660518524244,0,0
2876,0,0.6223736704616468,NCT01291433,radiation-induced brachial plexopathy,tocopherol acetate,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.6223736704616468,0.6223736704616468,0,0
2877,0,0.5208154928131808,NCT01556646,Cirrhosis; Hepatic Encephalopathy; Hyponatremia,tolvaptan,Phase 3,0,0,0,0,0,0,,0,29,reliable,0.5208154928131808,0.5208154928131808,0,0
2878,0,0.10161526421290494,NCT01343277,liposarcoma or leiomyosarcoma,trabectedin,Phase 3,0,1,1,0,0,0,,0,15,reliable,0.10161526421290494,0.10161526421290494,0,0
2879,0,0.05536586072946126,NCT01379989,Ovarian Cancer,trabectedin,Phase 3,0,1,0,0,0,0,,0,22,reliable,0.05536586072946126,0.05536586072946126,0,0
