NCT_ID,Disease,y,p,p_adj,efficacy_surgical_pass
NCT04870424,atrial fibrillation,1,0.8337200595764015,0.8337200595764015,0
NCT02551094,coronary artery disease,0,0.003379404388193377,0.003379404388193377,0
NCT02898610,stroke,1,0.05693963406950394,0.05693963406950394,0
NCT01379989,Ovarian Cancer,0,0.05536586072946126,0.05536586072946126,0
NCT02903004,Tube Cancer,0,0.06740128647697016,0.06740128647697016,0
NCT02672527,With Sarcoma,0,0.3188259264496885,0.3188259264496885,0
NCT02997358,leiomyosarcoma,0,0.19058019000046675,0.19058019000046675,0
NCT01692678,liposarcoma or leiomyosarcoma,0,0.10647006947075599,0.10647006947075599,0
NCT01543321,tardive dyskinesia,0,0.6265017624833489,0.6265017624833489,0
NCT04102579,"Chorea, Huntington",0,0.4703255326965318,0.4703255326965318,0
NCT05110157,Schizophrenia,1,0.16017526723215786,0.16017526723215786,0
NCT02736955,Tardive Dyskinesia,0,0.26262409158926536,0.26262409158926536,0
NCT03530293,Tourette Syndrome,1,0.4704878540831821,0.4704878540831821,0
NCT03176693,pheochromocytoma and paraganglioma,0,0.3074645059808493,0.3074645059808493,0
NCT00532493,post-traumatic stress disorder,0,0.5780545366824952,0.5780545366824952,0
NCT04338269,Cell Carcinoma,0,0.14509081612944183,0.14509081612944183,0
NCT04471428,Lung Cancer,1,0.826920496991421,0.826920496991421,0
NCT01605227,Prostate Cancer,1,0.7160303158021358,0.7160303158021358,0
NCT01522443,Prostate Cancer; Castration Resistant Prostate Cancer; Pain; Prostatic Neoplasms,1,0.638301070028451,0.638301070028451,0
NCT03820986,Advance Melanoma,1,0.4265446778377074,0.4265446778377074,0
NCT03517449,Advanced Endometrial Cancer,0,0.4460012833693387,0.4460012833693387,0
NCT03713593,Advanced Hepatocellular Carcinoma,0,0.5173820683798371,0.5173820683798371,0
NCT04889118,Advanced Melanoma,0,0.013404383296546701,0.013404383296546701,0
NCT04199104,Cell Carcinoma,0,0.16978808907508888,0.16978808907508888,0
NCT03884101,Endometrial Carcinoma,1,0.4391283969301158,0.4391283969301158,0
NCT01761266,Hepatocellular Carcinoma,0,0.25688342984225626,0.25688342984225626,0
NCT03829319,Lung Cancer,1,0.8945560594200255,0.8945560594200255,0
NCT04776148,Metastatic Colorectal Cancer,1,0.9151781872110385,0.9151781872110385,0
NCT03630120,Thyroid Cancer,0,0.4956580155352264,0.4956580155352264,0
NCT03898180,Urothelial Carcinoma,1,0.3783928868526793,0.3783928868526793,0
NCT01076010,Subjects Who Have Participated in a Study of Tivozanib Versus Sorafenib in Kidney Carcinoma,0,0.5516119106862527,0.5516119106862527,0
NCT03176277,Acute Leukemia,1,0.5270372208606385,0.5270372208606385,0
NCT01404260,Lung Cancer,0,0.17983489112876094,0.17983489112876094,0
NCT01405846,Lung Cancer; Head and Neck Cancer,1,0.46667847034941234,0.46667847034941234,0
NCT01774721,NSCLC,0,0.4646870904045004,0.4646870904045004,0
NCT01544179,Non-Small Cell Lung Cancer,1,0.10619647001793005,0.10619647001793005,0
NCT01532882,chronic venous disease,0,0.45909688032771756,0.45909688032771756,0
NCT01406080,photoaging,0,0.0023354933958409153,0.0023354933958409153,0
NCT02933697,Atrial Fibrillation; End-stage Kidney Disease,0,0.19982795620279017,0.19982795620279017,0
NCT01780987,Deep Vein Thrombosis; Pulmonary Embolism,0,0.2582833977209599,0.2582833977209599,0
NCT02427126,Embolic Stroke of Undetermined Source,1,0.342465653366129,0.342465653366129,0
NCT03153150,"Intracranial Hemorrhages; Intracranial Hemorrhage, Hypertensive; Subarachnoid Hemorrhage; Subdural Hematoma; Intraventricular Hemorrhage; Atrial Fibrillation; Atrial Flutter; Small Vessel Cerebrovascular Disease; Microhaemorrhage",0,0.001079179773858085,0.001079179773858085,0
NCT05208398,Left Ventricular Thrombus,0,0.16056242769939236,0.16056242769939236,0
NCT02066454,Myeloma; Venous Thromboembolism,0,0.39475202896276074,0.39475202896276074,0
NCT03080883,Secondary Cancer,0,0.4372992096151898,0.4372992096151898,0
NCT03192215,Stroke,1,0.9783902995042727,0.9783902995042727,0
NCT02664649,Symptomatic Aortic Stenosis; Eligible for Transcatheter Aortic Valve Replacement,1,0.3441666094879065,0.3441666094879065,0
NCT02283294,Transient Ischemic Attack; Stroke; Atrial Fibrillation,0,0.20286189353123946,0.20286189353123946,0
NCT03045406,With Cancer,0,0.28502772952989563,0.28502772952989563,0
NCT02369653,With Leukemia,0,0.41434510825269866,0.41434510825269866,0
NCT07028697,insomnia,0,0.011437857625829047,0.011437857625829047,1
NCT02641639,Subjects With Platinum Resistant Ovarian Cancer,1,0.41985628935334585,0.15,1
NCT04781543,limited cutaneous systemic sclerosis,1,0.4750582745077024,0.4750582745077024,0
NCT02179268,Bone Mineral Density Quantitative Trait Locus 7,0,0.02817157786831382,0.02817157786831382,0
NCT01557712,Major Depressive Disorder,0,0.5490218742146121,0.15,1
NCT02920905,postoperative pain,0,0.006378604963216285,0.006378604963216285,0
NCT01553591,irritable bowel syndrome,0,0.01117431375575855,0.01117431375575855,0
NCT02503306,erectile dysfunction,0,0.42621555350610585,0.42621555350610585,0
NCT02502032,fasciculation,0,0.5848138781688308,0.5848138781688308,0
NCT01731431,Diabetes,1,0.0011757137527086865,0.0011757137527086865,0
NCT01583218,venous thromboembolism,0,0.09983420945629112,0.09983420945629112,0
NCT01531959,hypotension,0,0.003417574087845078,0.003417574087845078,0
NCT01707953,orthostatic hypotension,1,0.656156842366344,0.656156842366344,0
NCT02307565,spinal cord injury,0,0.5603907849904082,0.15,1
NCT01150162,Gastric Ulcer,0,0.00045139968836519173,0.00045139968836519173,0
NCT01338077,Gastroesophageal Reflux Disease; Heartburn,0,0.4159956683405947,0.4159956683405947,0
NCT03205228,Globus,0,0.3883606892840098,0.3883606892840098,0
NCT01661101,Myocardial Injury After Noncardiac Surgery (MINS),0,0.674373157427279,0.674373157427279,0
NCT03362281,Peptic Ulcer Hemorrhage,0,0.35472456523235535,0.35472456523235535,0
NCT01873079,Bleeding; ERCP,1,0.29987128276845887,0.29987128276845887,0
NCT07326904,Gastro Oesophageal Reflux Disease,0,0.5100620252522796,0.5100620252522796,0
NCT01370525,Heartburn,0,0.3512915611995551,0.3512915611995551,0
NCT01069939,Prevention,0,0.8181899257800387,0.8181899257800387,0
NCT03452865,Sepsis; Septic Shock,1,0.03660038898845942,0.03660038898845942,0
NCT02157376,Stress Ulcer Prophylaxis,0,0.07049790933992647,0.07049790933992647,0
NCT02386319,Anxiety,0,0.0042829202219255205,0.0042829202219255205,0
NCT06103188,Anxiety; Preoperative Anxiety,0,0.33273971845690103,0.33273971845690103,0
NCT01566474,Barrett's Esophagus,0,0.1795254817906668,0.1795254817906668,0
NCT01700959,Cancer Malignancies,0,0.3721247327487499,0.3721247327487499,0
NCT02536417,Delirium,0,0.44159683594770316,0.44159683594770316,0
NCT01705639,Diabetes; Glucose Tolerance,0,0.24646002097940248,0.15,1
NCT02454855,Metastatic Cancer,1,0.6615479458849294,0.6615479458849294,0
NCT01357031,Migraine,0,0.2604571306210988,0.2604571306210988,0
NCT06685679,"Neonatal Diseases and Abnormalities; Neonatal Mortality; Pulmonary Arterial Hypertension; Pulmonary Arterial Hypertension, Children",0,0.4619808045656285,0.4619808045656285,0
NCT02332928,for Cancer,1,0.4763172989764951,0.4763172989764951,0
NCT01774604,Post-ERCP Acute Pancreatitis,1,0.5777618983448252,0.5777618983448252,0
NCT02625753,PRK Post-operative Pain,0,0.25766115930972766,0.25766115930972766,0
NCT02548832,mixed dyslipidemia,0,0.007241502485462454,0.007241502485462454,1
NCT02982161,Acute Pain,0,0.0031772703115245807,0.0031772703115245807,0
NCT06215820,Acute Pain; Post Operative Pain; Pain,0,0.1834919198257109,0.1834919198257109,0
NCT01598753,Fibromyalgia,1,0.7949224308382032,0.7949224308382032,0
NCT01721031,Indwelling Urinary Catheter; Male Patients; General Anesthesia,0,0.3510152649061271,0.3510152649061271,0
NCT01889979,Pain During Labour,0,0.7012433147427284,0.7012433147427284,0
NCT03290378,Pain Management,0,0.009484447751405252,0.009484447751405252,0
NCT07043049,Shivering,0,0.3322923884162237,0.3322923884162237,0
NCT01959074,ureteral stent-related symptoms,0,0.49956967130132524,0.49956967130132524,0
NCT01174173,Angina; Pulmonary Arterial Hypertension,0,0.4065467424864771,0.4065467424864771,0
NCT01442038,Coronary Artery Disease; Angina Pectoris,1,0.6789694342493476,0.6789694342493476,0
NCT01754259,"Diabetes, Type I; Diabetes, Type II; Angina; Coronary Artery Disease",0,0.4138877191443826,0.4138877191443826,0
NCT01215253,Ischemic Cardiomyopathy; Nonischemic Cardiomyopathy; Heart Failure,1,0.7372164874065675,0.7372164874065675,0
NCT01555164,Type 2 Diabetes,1,0.012131697685095744,0.012131697685095744,1
NCT01494987,Type 2 Diabetes Mellitus,0,0.018991221308648713,0.018991221308648713,1
NCT02831569,Pain,0,0.3978391419735619,0.3978391419735619,0
NCT01724450,Breast Cancer; Heart Failure; Cardiotoxicity,0,0.24675697770944516,0.15,1
NCT04345796,Tricuspid Regurgitation; Right Ventricular Dilatation,0,0.0031745521290508566,0.0031745521290508566,0
NCT01218607,Mild Pulmonary Vascular Disease,0,0.45833858650930887,0.45833858650930887,0
NCT01338415,pulmonary arterial hypertension,0,0.0010369862488565102,0.0010369862488565102,0
NCT03998969,Esophageal Disease,0,0.4106411590159701,0.4106411590159701,0
NCT02929563,Gastrointestinal Hemorrhage,0,0.5766170127053307,0.5766170127053307,0
NCT03374800,"Gastrointestinal Hemorrhage (Clinically Important, Upper)",0,0.5731221628723864,0.5731221628723864,0
NCT02084420,Peptic Ulcer,0,0.5131095890916402,0.5131095890916402,0
NCT01776424,Prevention & Control,0,0.5714225997901627,0.5714225997901627,0
NCT02290327,Stress Ulcer Prophylaxis,0,0.1963529146180918,0.1963529146180918,0
NCT02815709,pain,0,0.006688468721279426,0.006688468721279426,0
NCT01944943,cell Lymphoma,1,0.9161164927120197,0.9161164927120197,0
NCT02284516,dry eye syndrome,0,0.2009167438760983,0.2009167438760983,0
NCT01755156,Type 2 Diabetes Mellitus,0,0.0027942679481632662,0.0027942679481632662,0
NCT02704403,Nonalcoholic Steatohepatitis (NASH) With Fibrosis,1,0.64600564516765,0.64600564516765,0
NCT03025789,"Trypanosomiasis, African; Sleeping Sickness; Trypanosomiasis; Gambian",0,0.6028373343339395,0.6028373343339395,0
NCT01980199,Visceral Leishmaniasis,1,0.39664794199323294,0.39664794199323294,0
NCT01571895,Bullous Pemphigoid,1,0.4807566608557804,0.4807566608557804,0
NCT04628481,Type 1 Diabetes,1,0.4112652471780396,0.4112652471780396,0
NCT01090713,binge eating disorder,0,0.33555261200529546,0.33555261200529546,0
NCT00975221,"Hyperparathyroidism, Primary; Hypercalcemia",0,0.4898111405308816,0.4898111405308816,0
NCT02341417,"Secondary Hyperparathyroidism, Chronic Kidney Disease",0,0.35992289597217314,0.35992289597217314,0
NCT03299244,Secondary Hyperparathyroidism; Chronic Kidney Disease,0,0.19518835468693313,0.19518835468693313,0
NCT01499849,Chemotherapy-induced Nausea and Vomiting,0,0.565734544120697,0.565734544120697,0
NCT02737501,Anaplastic Lymphoma,0,0.25773675977422794,0.25773675977422794,0
NCT01639001,Lung Cancer,0,0.46700195128478217,0.46700195128478217,0
NCT06278402,Alopecia Areata; Alopecia Totalis; Alopecia Universalis,0,0.3130301835540158,0.3130301835540158,0
NCT03502616,Ankylosing Spondylitis,0,0.5622102758960137,0.5622102758960137,0
NCT03486457,Psoriatic Arthritis,0,0.002736050819704071,0.002736050819704071,0
NCT02566967,Rheumatoid Arthritis,0,0.022568683129742983,0.022568683129742983,0
NCT01458951,Ulcerative Colitis,0,0.6649298719273086,0.6649298719273086,0
NCT01372865,allergic rhinitis,0,0.0005141430064591232,0.0005141430064591232,0
NCT02554786,asthma,0,0.2810946652804665,0.2810946652804665,0
NCT03085797,chronic rhinosinusitis with nasal polyps,0,0.008470148010327225,0.008470148010327225,0
NCT02498509,perennial allergic rhinitis,0,0.005139461542405159,0.005139461542405159,0
NCT01673659,seasonal allergic rhinitis,0,0.4304462146894691,0.4304462146894691,0
NCT04189107,"Analgesia; Surgery; Cancer of Head and Neck; Oropharyngeal Cancer; Carcinoma of Unknown Primary; Pain, Postoperative; Postoperative Pain",0,0.5050663136082312,0.5050663136082312,0
NCT01408082,Blepharitis,0,0.40818391804434845,0.40818391804434845,0
NCT01248585,Bone Metastases,0,0.5739029540913264,0.5739029540913264,0
NCT03011905,"Brachial Plexus Block; Pain, Postoperative",0,0.6030978556126156,0.6030978556126156,0
NCT04640168,COVID-19,1,0.9836188845012469,0.9836188845012469,0
NCT05195242,COVID-19; Thrombosis Embolism; Bleeding,0,0.44373433744863966,0.44373433744863966,0
NCT02615262,Cardiac Surgery; Congenital Heart Defects; Cardiopulmonary Bypass,1,0.4277728658084281,0.4277728658084281,0
NCT02547623,Cataract,0,0.4071920524373615,0.4071920524373615,0
NCT03396107,Cesarean Section Complications,0,0.35106631886009837,0.35106631886009837,0
NCT05564286,Chemoradiotherapy in Cervical Cancer,0,0.19174093062107408,0.19174093062107408,0
NCT02517021,Chemotherapy-Induced Nausea and Vomiting,0,0.1138494680891063,0.1138494680891063,0
NCT01391793,Children With Febrile Urinary Tract Infection,1,0.44843607423270504,0.44843607423270504,0
NCT02445326,Chronic Allergic Conjunctivitis,0,0.1404786546845071,0.1404786546845071,0
NCT04765371,Coronavirus Infection,0,0.6049767914341175,0.6049767914341175,0
NCT04327401,"Coronavirus Infection; Pneumonia, Viral; Acute Respiratory Distress Syndrome",0,0.5189844383745812,0.5189844383745812,0
NCT04509973,Covid19; Hypoxia,0,0.5962685511523738,0.5962685511523738,0
NCT04636671,Covid19; Viral Pneumonia Human Coronavirus; Severe Acute Respiratory Syndrome,0,0.06028796804635102,0.06028796804635102,0
NCT01062568,Development,0,0.38799734258993235,0.38799734258993235,0
NCT03674294,Gastrointestinal Neoplasms; Chemotherapy-induced Nausea and Vomiting,0,0.7166981259913284,0.7166981259913284,0
NCT02767219,Glaucoma,0,0.2992805426266771,0.2992805426266771,0
NCT03555929,Hand Wound; Wrist Wound; Forearm Wound; Hand Fracture; Wrist Fracture; Forearm Fracture,0,0.6247563174829798,0.6247563174829798,0
NCT03598426,Hypersensitivity Reactions,0,0.20074324166123106,0.20074324166123106,0
NCT02351622,Immune Thrombocytopenia,0,0.008244406969307245,0.008244406969307245,0
NCT01170780,Inguinal Hernia; Femoral Hernia,1,0.4841533702902659,0.4841533702902659,0
NCT01971645,Knee Injury,0,0.4654765918615917,0.4654765918615917,0
NCT05988671,Laparoscopic Cholecystectomy; Postoperative Nausea and Vomiting,0,0.3486455684366021,0.3486455684366021,0
NCT02215980,MULTIPLE MYELOMA,0,0.12503303208555133,0.12503303208555133,0
NCT04976777,Macular Edema,0,0.09269798408007437,0.09269798408007437,0
NCT03218553,Major Non-cardiac Surgery,1,0.683951525942059,0.683951525942059,0
NCT02794441,Migraine,0,0.9087364738606947,0.9087364738606947,0
NCT03029234,Multiple Myeloma,0,0.032796170876399224,0.032796170876399224,0
NCT01154192,PCOS,0,0.37893817865965934,0.37893817865965934,0
NCT02904538,Pain Management After Surgery,0,0.5803868565247886,0.5803868565247886,0
NCT02725008,Pediatric Asthma,0,0.4158144249820686,0.4158144249820686,0
NCT02073734,Pelvic Organ Prolapse; PONV,1,0.3578528533711637,0.3578528533711637,0
NCT04655144,Post Uterine Artery Embolization Pain,0,0.4917426100262191,0.4917426100262191,0
NCT02736175,Post-Surgical Ocular Pain; Post-Surgical Ocular Inflammation,0,0.18795169166976872,0.18795169166976872,0
NCT01975727,Postoperative Nausea and Vomiting; Vomiting,1,0.46064215745200776,0.46064215745200776,0
NCT02698995,Postoperative Pain,0,0.007742311378273847,0.007742311378273847,0
NCT01734044,Purpura; Idiopathic Thrombocytopenic Purpura,0,0.18029300840562099,0.18029300840562099,0
NCT04890626,SARS-CoV-2 Infection,0,0.8231772095263994,0.8231772095263994,0
NCT01189292,Thyroidectomy; Thyroid Diseases,0,0.58013117417744,0.58013117417744,0
NCT02034019,Treatment of Ocular Inflammation and Pain,0,0.2676244501034432,0.2676244501034432,0
NCT03100786,Tuberculosis; Tuberculous Meningitis; Drug-Induced Liver Injury,0,0.47003579039104154,0.47003579039104154,0
NCT03092817,Tuberculosis; Tuberculous Meningitis; Drug-Induced Liver Injury; HIV; IRIS,1,0.5145527550315298,0.5145527550315298,0
NCT01297010,Vomiting Postoperative,0,0.456241260933934,0.456241260933934,0
NCT02446418,Asthma,0,0.0724697702404615,0.0724697702404615,0
NCT02502734,asthma,0,0.30451113754087167,0.30451113754087167,0
NCT01691885,chronic obstructive pulmonary disease,0,0.0010267980924216426,0.0010267980924216426,0
NCT01630135,perennial allergic rhinitis,0,0.012279318580431155,0.012279318580431155,0
NCT01622231,rhinitis,0,0.001771458112644357,0.001771458112644357,0
NCT05216263,chronic migraine,0,0.09128030844724641,0.09128030844724641,0
NCT03939312,episodic migraine,0,0.22102533726298185,0.22102533726298185,0
NCT05861427,migraine,0,0.009097704398599192,0.009097704398599192,0
NCT02828020,migraine,0,0.010507792186694226,0.010507792186694226,0
NCT03434197,Osteoarthritis,0,0.021668600871252063,0.021668600871252063,0
NCT05001555,low back pain,0,0.23905806584354847,0.23905806584354847,0
NCT02035267,submental fat,0,0.44918948438585327,0.44918948438585327,0
NCT03881371,Parkinson's Disease,0,0.3310780989121621,0.3310780989121621,0
NCT04163900,Tract Cancer,1,0.32336162242826866,0.32336162242826866,0
NCT02004522,Chronic Lymphocytic Leukemia; Small Lymphocytic Lymphoma,0,0.005411402319690064,0.005411402319690064,0
NCT02666703,Cardiopulmonary Bypass,0,0.3099740583590148,0.3099740583590148,0
NCT02650609,Chronic Subdural Hematomas,0,0.6392874398245271,0.6392874398245271,0
NCT01283009,Community Acquired Respiratory Disease Syndrome,1,0.2640460091336943,0.2640460091336943,0
NCT03229538,Congenital Heart Disease in Children; Inflammatory Response,1,0.5469199085914005,0.5469199085914005,0
NCT04438980,Covid-19 Pneumonia,1,0.5930459382542376,0.5930459382542376,0
NCT04636671,Covid19; Viral Pneumonia Human Coronavirus; Severe Acute Respiratory Syndrome,0,0.05979114899757334,0.05979114899757334,0
NCT01974024,Dexamethasone-induced Hiccup in Chemotherapy,0,0.18905452382256388,0.18905452382256388,0
NCT03311425,Dysphagia,0,0.17740099842745644,0.17740099842745644,0
NCT03308084,Dysphasia,0,0.3000328445170499,0.3000328445170499,0
NCT01955187,MEMBRANOUS NEPHROPATHY,0,0.37434348201696616,0.37434348201696616,0
NCT02319343,Osteoarthrosis,0,0.2141043925350965,0.2141043925350965,0
NCT02887976,Prostate Cancer,0,0.1551869756859532,0.1551869756859532,0
NCT01579539,Thyroid-associated Ophthalmopathy; Dry Eye Syndrome,0,0.4549623960585422,0.4549623960585422,0
NCT02575729,Carpal Tunnel Syndrome,0,0.2695724681565523,0.2695724681565523,0
NCT02956486,Alzheimer's Disease,1,0.9798986215802842,0.9798986215802842,0
NCT03718273,Atrial Fibrillation; Heart Diseases,0,0.263053336999492,0.263053336999492,0
NCT03349684,"Diabetes Mellitus, Type 2",0,0.008196851633283774,0.008196851633283774,1
NCT02315495,Type 2 Diabetes,0,0.05341375786163527,0.05341375786163527,1
NCT02368691,Breast Cancer,1,0.3477674933327991,0.3477674933327991,0
NCT01205828,Liver Cancer,1,0.9963043146238565,0.9963043146238565,0
NCT03070522,Cystic Fibrosis Pulmonary Exacerbation,1,0.6207610810476742,0.6207610810476742,0
NCT01559727,Heart Failure,0,0.49584902293575855,0.49584902293575855,0
NCT01924286,Immune Reconstitution Inflammatory Syndrome; HIV; Tuberculosis,0,0.5325481922353443,0.5325481922353443,0
NCT02457221,Lupus Nephritis,0,0.11129302380611598,0.11129302380611598,0
NCT04598451,Pemphigus Vulgaris; Pemphigus Foliaceus,0,0.6146324411753573,0.6146324411753573,0
NCT04887506,Prostate Cancer,0,0.339235473966192,0.339235473966192,0
NCT02961257,Prostate Cancer Metastatic,0,0.47905754689161356,0.47905754689161356,0
NCT01124838,Uveitis,0,0.14299309321888104,0.14299309321888104,0
NCT01272635,Asthma; Wheezing,0,0.01689784150845204,0.01689784150845204,0
NCT01353235,Chronic Obstructive Pulmonary Disease,0,0.03467096034507887,0.03467096034507887,0
NCT03298061,Churg-Strauss Syndrome; Eosinophilic Granulomatosis With Polyangiitis,0,0.3604684624773187,0.3604684624773187,0
NCT04765371,Coronavirus Infection,0,0.5230742144929389,0.5230742144929389,0
NCT01828437,Infantile Spasms,0,0.1948337605923758,0.1948337605923758,0
NCT03141970,Nephrotic Syndrome,0,0.5061321200888477,0.5061321200888477,0
NCT02629042,Pulpitis,0,0.39679492182156845,0.39679492182156845,0
NCT02000336,Rheumatoid Arthritis,0,0.10622059276219165,0.10622059276219165,0
NCT02556424,Inflammatory Macular Edema,0,0.35544085665457414,0.35544085665457414,0
NCT06288685,pain,0,0.008831494971627342,0.008831494971627342,0
NCT02014584,alopecia,0,0.4884818896618812,0.4884818896618812,0
NCT02517489,Community Acquired Pneumonia,0,0.4633072780836933,0.4633072780836933,0
NCT03062280,Congenital Adrenal Hyperplasia,0,0.24998030832854826,0.24998030832854826,0
NCT01954056,"Infant, Newborn, Diseases; Cardiovascular Insufficiency",0,0.5302937174092478,0.5302937174092478,0
NCT01353313,"Infant, Newborn; Infant, Small for Gestational Age; Infant, Very Low Birth Weight; Infant, Premature; Bronchopulmonary Dysplasia",0,0.5652553503106257,0.5652553503106257,0
NCT02714543,Oral SubMucous Fibrosis,0,0.13929318741360697,0.13929318741360697,0
NCT03509350,Sepsis,0,0.23160494531037962,0.23160494531037962,0
NCT04197115,Sepsis; Septic Shock,0,0.9869620763685084,0.9869620763685084,0
NCT02266589,Septic Shock; Sepsis,0,0.3430393348885395,0.3430393348885395,0
NCT02995694,Atrophic Vaginitis,0,0.4025695817727314,0.4025695817727314,0
NCT05617820,Dyspareunia,0,0.34223124326176474,0.34223124326176474,0
NCT01942668,Menopause,0,0.005771477485552552,0.005771477485552552,0
NCT04192266,PTSD,0,0.6030493297930622,0.6030493297930622,0
NCT03848234,Schizophrenia; Schizoaffective Disorder; Schizophreniform Disorders,0,0.6674547559433684,0.6674547559433684,0
NCT01083641,Triple Negative Breast Cancer,1,0.14323686839240368,0.14323686839240368,0
NCT02253173,Vulvovaginal Atrophy; Menopause; Dyspareunia; Painful Intercourse,0,0.5868985472906831,0.5868985472906831,0
NCT01300351,Advanced Breast Cancer,1,0.3176961094438726,0.3176961094438726,0
NCT03439046,Breast Cancer,0,0.4258452091038725,0.4258452091038725,0
NCT01942135,Metastatic Breast Cancer,0,0.07108982089538478,0.07108982089538478,0
NCT01376349,Postmenopausal Cancer,0,0.44714206259368144,0.44714206259368144,0
NCT01709734,Prostate Cancer,1,0.0636287021731714,0.0636287021731714,0
NCT02418572,Infertility; Poor Ovarian Response,1,0.5076614217899252,0.5076614217899252,0
NCT01573442,breast cancer,0,0.026766831270858937,0.026766831270858937,0
NCT02938923,hip fracture,1,0.13073330418952683,0.13073330418952683,0
NCT01961336,infertility,0,0.027584187059512717,0.027584187059512717,0
NCT02367105,male hypogonadism,1,0.1601027745680692,0.1601027745680692,0
NCT01595581,osteoarthritis,0,0.5794414288343204,0.5794414288343204,0
NCT01838941,peroxisome biogenesis disorder,0,0.40355142993975257,0.40355142993975257,0
NCT02629965,COPD,0,0.16068325856260252,0.16068325856260252,0
NCT02518139,Chronic Obstructive Pulmonary Disease,0,0.2989858252340637,0.2989858252340637,0
NCT01290874,asthma,0,0.11034446827153696,0.11034446827153696,0
NCT02085161,chronic obstructive pulmonary disease,0,0.002580917590560319,0.002580917590560319,0
NCT01186770,constipation,0,0.0063968349708752315,0.0063968349708752315,0
NCT01034163,Hodgkin lymphoma,0,0.46542856703356417,0.46542856703356417,0
NCT03170232,Disease Progression in Chronic Obstructive Pulmonary Disease,1,0.6030690816897162,0.6030690816897162,0
NCT01897519,Cardiothoracic Surgery; Vascular Surgery,1,0.5268929523808651,0.5268929523808651,0
NCT01825512,microcytic anemia with liver iron overload,0,0.39361857532651756,0.39361857532651756,0
NCT02100007,Solid Tumors,1,0.9492646806389086,0.9492646806389086,0
NCT04874935,Breast Cancer,0,0.7661303858085813,0.7661303858085813,0
NCT03050359,Duodenal Ulcer,0,0.2550247028164745,0.2550247028164745,0
NCT04124926,Erosive Esophagitis,0,0.3653635241238357,0.3653635241238357,0
NCT01509261,Erosive Esophagitis; GERD,0,0.3233149369273942,0.3233149369273942,0
NCT03050307,Gastric Ulcer,0,0.004690179371350164,0.004690179371350164,0
NCT01456247,Gastric Ulcers; Duodenal Ulcers,0,0.17672133557783773,0.17672133557783773,0
NCT07079540,Reflux Esophagitis,0,0.440960125336769,0.440960125336769,0
NCT02873689,Heartburn; Gastroesophageal Reflux Disease,1,0.454849629829664,0.454849629829664,0
NCT04492722,Chronic Kidney Disease,1,0.044109903110401735,0.044109903110401735,0
NCT03352323,rosacea,0,0.017776021826041946,0.017776021826041946,0
NCT01687998,Cardiovascular Diseases,1,0.5873328223499492,0.5873328223499492,0
NCT01862224,Rheumatoid Arthritis,1,0.651390584532471,0.651390584532471,0
NCT06514742,Major Depressive Disorder,1,0.8016415752983352,0.8016415752983352,0
NCT05629390,blepharitis,0,0.4872155898231779,0.4872155898231779,0
NCT02354222,Type 2 Diabetes,0,0.02358539812189149,0.02358539812189149,1
NCT02567994,type 2 diabetes mellitus,0,0.009258478449625376,0.009258478449625376,0
NCT03690141,Prostate Cancer,1,0.46135585159793785,0.46135585159793785,0
NCT01828099,Lung Cancer,0,0.05574288380624155,0.05574288380624155,0
NCT01828112,Non-Small Cell Lung Cancer,0,0.5011537916835687,0.5011537916835687,0
NCT02847650,Parkinson's Disease,0,0.17346055300047433,0.17346055300047433,0
NCT03367572,Breast Cancer,0,0.40410245020549845,0.40410245020549845,0
NCT03219710,Chemotherapy-induced Nausea and Vomiting,0,0.0321724239354219,0.0321724239354219,0
NCT02635984,Complications of Bone Marrow Transplant; Hematologic Neoplasms,0,0.6138328363561346,0.6138328363561346,0
NCT02694328,Schizophrenia,0,0.3653456788769956,0.15,1
NCT03187769,Schizophrenia; Schizophreniform Disorders; Bipolar I Disorder,0,0.5089401850608477,0.15,1
NCT01687478,Treatment-resistant Depression,1,0.6190212411183011,0.6190212411183011,0
NCT02116530,With Cancer,0,0.7481531269948758,0.7481531269948758,0
NCT01529528,Type 2 Diabetes Mellitus,0,0.010435077156721628,0.010435077156721628,1
NCT02703363,Depression,1,0.48396421663220074,0.48396421663220074,0
NCT02108366,"Influenza, Human",0,0.38823710247233695,0.38823710247233695,0
NCT02079727,Knee Osteoarthritis,0,0.577933077843789,0.577933077843789,0
NCT02725411,Low Back Pain,0,0.0025219070247316745,0.0025219070247316745,0
NCT02688400,Osteoarthritis,0,0.043883501413895944,0.043883501413895944,0
NCT01543685,Other Acute Postoperative Pain,0,0.42748994426368314,0.42748994426368314,0
NCT04429022,"Pain, Postoperative",0,0.0008004044586699023,0.0008004044586699023,0
NCT02096900,Parental/Caregiver Anxiety; Child's Anxiety,0,0.06575230968702411,0.06575230968702411,0
NCT03075241,Sleep Disorder,0,0.07236705979045324,0.07236705979045324,1
NCT01229774,Coxarthrosis; Arthroplasties Hip Replacement; Perioperative Blood Loss,0,0.4248137413598962,0.4248137413598962,0
NCT01462370,Dysmenorrhea,0,0.1549999587848538,0.1549999587848538,0
NCT01091675,ankylosing spondylitis,0,0.22010323550563965,0.22010323550563965,0
NCT02750917,pain,0,0.016461497755570462,0.016461497755570462,0
NCT02750306,Alzheimer's Disease,0,0.9439762816058469,0.15,1
NCT04571944,Delirium,1,0.0029168038047592713,0.0029168038047592713,0
